"id","profileName","text","date","title","rating","images","helpful","variant:"
"R38CWM4NVW9GGZ","Ashley","Pro:the basement no longer smells like cat pee sprinkling this in

Con: I thought this was a litter attractant for cats to go to the litterbox more instead of the floor, my cats will still poop(not pee) on the floor here and there. I haven’t noticed a change.(for reference I have 2 cats and 3 litter robots that I change once a week.","Revisado en los Estados Unidos el 23 de marzo de 2023","Room smells much better using this","5.0 de 5 estrellas","","0",
"R1FWP49SZM5NW","Sharon Ross","When my cat - who I ♥️- stopped using his litter box 😯 I was @ my wits end w him ! I came across a review of someone who recommended this product + they said it had solved their similar problem- so , I gave it a try + this stuff REALLY WORKS!I will not be without it ! I'm not sure how it works , but my cat returned to using his litter box + has faithfully done so - as long as I do my part and keep her box clean + sprinkled on top w Cat Attract ❗️","Revisado en los Estados Unidos el 4 de diciembre de 2022","This stuff is a 'MUST HAVE' ❗️","5.0 de 5 estrellas","","0",
"R1TYJYNZ0A5HP9","Cat Mamma","My cats go nuts when I crack out this attractant however it has not helped 1 cat with peeing on the floor. The other cats however seemed to adjust to a new litter system although I can't say it's due to the attractant or just that they like that particular litter. I do enjoy its smell though.","Revisado en Australia el 21 de marzo de 2022","Hard to know if its effective or not","3.0 de 5 estrellas","","0",
"R6Z94IP0Y3YAF","M. Stephanie Kellerman","The cats wondered what I was putting in their litter boxes and came to sniff. That was last night. I wake up to find they haven’t used the boxes since then. I am just hoping that they didn’t need to go all night. I poured sone regular litter over this to mask the smell and hope the cats continue to use the boxes and not something else","Revisado en los Estados Unidos el 12 de marzo de 2022","Cats say “what the h*** did you put in my litter box?","1.0 de 5 estrellas","","0",
"R3SXMI0TB3OWLM","BW","Our 4 cats are using the litter box now. We had issues before this.","Revisado en los Estados Unidos el 6 de marzo de 2022","Cats like it.","5.0 de 5 estrellas","","0",
"R3GW62CGPX4WM2","Pat Frame","I have two cats. For some unknown reason, one cat uses the litter box to pee, but always poops on the floor a few feet outside the box. Tried every type of litter, no change. Found this stuff, sprinkle it onto the litter every evening, and she uses the litter box to poop overnight! If I forget one evening, she'll use the floor! I don't know what is in this mixture of herbs, but it works! One box lasts about 6 weeks...just sprinkle on top of the litter each night. It's like magic!","Revisado en los Estados Unidos el 25 de enero de 2022","It works","5.0 de 5 estrellas","","0",
"R3GFBXITU47U75","Patti M.","I was expecting containers that I can shake from not a bag to tear open.","Revisado en los Estados Unidos el 20 de enero de 2022","Not the same","1.0 de 5 estrellas","","0",
"R2YVY18GEP2DN3","S. M. Russell","This came in three resealable bags instead of the plastic containers shown. This wasn’t a problem for me, I just used them to refill the plastic container I already had because it’s easier to use it that way. It’s a great product and I have used it for years. It really does work to attract your cat to their litter box and keep them from going outside the box","Revisado en los Estados Unidos el 4 de enero de 2022","Different packaging","5.0 de 5 estrellas","","0",
"R1D5PJTNGNVAJA","M/B Reviews","I have a 15 year old cat that I just moved in to my house with my fiancé. This cat was used to peeing wherever it wanted to in my fiancé’s house including the basement tub and also kitchen sink strange I know and it seems to work rather well he uses the box more than he’s ever at his previous residence.","Revisado en los Estados Unidos el 20 de diciembre de 2021","It def attracts the cat","4.0 de 5 estrellas","","0",
"R8RZWJB0UKHIR","Michael J Troutman","Three resealable bottles are clearly pictured for this item, and we had three loose bags of attractant delivered.","Revisado en los Estados Unidos el 12 de noviembre de 2021","Bottles pictured, bags delivered","2.0 de 5 estrellas","","0",
"RE8F1LBBMG8T1","Forrest Williams","helps cat hit the box  put in the middle","Revisado en los Estados Unidos el 23 de julio de 2021","helps cat to hit the box when I out some in middle","5.0 de 5 estrellas","","0",
"R1BR7O1EHVPV5E","Merganser","I love this product, but i received 3 pouches instead of 3 bottles.  I'd be OK with the pouches if they were truly resealable, but they really aren't-- you have to work at it to ge them to reseal, and product gets into the zipper portion, making it even more un-sealable.  I will pour the contents into an old shaker bottle and use it that way.  Wish they'd just sell the  entire amount of stuff in one large container.  Why not?","Revisado en los Estados Unidos el 21 de julio de 2021","Not the plastic shaker containers I ordered","4.0 de 5 estrellas","","0",
"R26CDCPXK0F1W","Kindle Customer","I have a kitty who stress pees and this problem was solved by use of this product.  We use more than recommended just to be sure(we use about a quarter cup per box and I think we could ween down a bit but why chance it) Also we give a treat if we hear him use the box, we also scoop frequently and clean boxes regularly.  There isn't much worse a smell of annoyance in a home  than that of inappropriately placed cat pee. It destroys carpet, clothes, bedding, furniture because even after cleaning  it is still somehow there.  It destroys relationships and trust too.This product contains herbal ingredients that help a kitty smell where they should be going so you pour a little over the litter and stir it in, then a blind or forgetful or urgent need kitty is drawn to appropriate behavior. It isn't a strong smell for us. Be careful when mixing in and pouring not to get any airborne or spill near the box  because they may go by the box if this happens. We think this product has and will save lives of kitties who have this difficulty.  They can turn it around  and be honorable members of your household society.  I know it is a little expensive to try but it is worth it to solve the problem.You should always make sure there is no medical reason for the inappropriate urine as kidney disease is prevelant in older cats and even younger cats get kidney stones or urinary infections.  Arthritis or pain can cause cats to not want to climb in to or jump in to the box, litter can hurt sensitive paws so you should explore every option to make your cat successful in their journey.","Revisado en los Estados Unidos el 21 de julio de 2021","This is a miracle product, saving kitties and relationships","5.0 de 5 estrellas","","0",
"R34URYFEMUP8EI","Amazon Customer","Very disappointed in this product my cats did not Go to it","Revisado en los Estados Unidos el 1 de julio de 2021","Very disappointed","5.0 de 5 estrellas","","0",
"R7W02WFKJ3LWS","M. Mason","I have used this before and it worked great. My adopted cat would urine mark on occasion. I learned from a Vet to get rid of anything she had marked and treat areas with urine remover (enzyme remover, not a scented spray). He was right. This brand also makes cat litter with attractant in it. I wish my order was as pictured with 3 bottles instead of 3 ziplock pouches as this makes it easier to waste and now I must be careful to measure it out. The plastic bottle only allowed you to sprinkle it & was much easier.","Revisado en los Estados Unidos el 24 de junio de 2021","Works!","4.0 de 5 estrellas","","0",
"R3P8BB00RKCV8Q","Kris","Seems every male cat I've ever had at some point developed a habit of eliminating urine where he should not.  Using this in the litter has worked extremely well and I can recommend it without hesitation.  In order to work, you need to use unscented litter, so you might need to check and clean the box more frequently.  However, that is a lot better than trying to remove cat urine from your wall-to-wall carpet.","Revisado en los Estados Unidos el 24 de junio de 2021","A lifesaver with male cats","5.0 de 5 estrellas","","0",
"RQ7303XYYDYB","GNK","Supposed to help train cats from pooping on the floor next to the litter box - after a month - problems continue","Revisado en los Estados Unidos el 1 de junio de 2021","Waste of money","1.0 de 5 estrellas","","0",
"R3481KD6MCQ2FR","BSP","was trying to get my blind cat to use a different litter box but it didn't encourage my cat at all. She stilluses the same old box without the cat attract.","Revisado en los Estados Unidos el 27 de marzo de 2021","not effective with all cats","2.0 de 5 estrellas","","0",
"R238V889X7MQE5","Amazon Customer","Loved this product.  My cat refused the litter after 6 years. I Was going crazy for 3 monts cleaning g up..  I started using this and he Immediately went back to the litter box.  I can't thank you enough.","Revisado en los Estados Unidos el 12 de marzo de 2021","It really does attract cats to litterbox","5.0 de 5 estrellas","","0",
"R27H7E4U5E2TAO","lori davidson","My cat now likes to go in the box
Love this","Revisado en los Estados Unidos el 28 de febrero de 2021","No more pee in the bedroom","5.0 de 5 estrellas","","0",
"R161U81KGL9LVB","Stefani","Thank you! Your product is helping us overcome a huge issue in our home. Our senior kitty was not using his litter box ... we were devastated of the options ahead.... you are a HUGE LIFESAVER!!!!!","Revisado en los Estados Unidos el 1 de febrero de 2021","I can't Thank You ENOUGH!!!","5.0 de 5 estrellas","","0",
"R1QPO71KE71GNZ","TAMMY LANETTE","We have a rescue cat, with kittens, who was abandoned because she didn't like using litter boxes., BECAUSE she didn't... the kittens weren't, either!  They'd smell where they went before & just keep using that area- right next to a clean litter box!!  I used Dr. Einsley's litter for training and this attractant... and used a ""keep off/ no no"" spray on the areas they were using... AND NOW- THEY'RE ALL USING THE LITTER BOX!  I COULDN'T BE HAPPIER!!  WORKED LIKE A CHARM!!WILL RECOMMEND THIS PRODUCT TO EVERYONE!!","Revisado en los Estados Unidos el 26 de enero de 2021","KITTENS ARE FINALLY USING THE LITTER BOX- ESPECIALLY SINCE MOMMA IS, TOO!","5.0 de 5 estrellas","","0",
"R3S0YKREIUF0ZF","Ernest D.","We were trying to use this as a behavioral modification tool. Inconclusive results at this time.","Revisado en los Estados Unidos el 2 de febrero de 2020","Behavioral modification trial","4.0 de 5 estrellas","","0",
"R319XI1IM3KZ05","Southern Transplant","I did not pay attention to what I was buying.  I thought I was getting 3 bottles equaling  20 pounds instead it  is an add on to litter 20 ounces.I wouldn’t have bought it.  But maybe it will be good.","Revisado en los Estados Unidos el 7 de enero de 2020","It’s an add on to litter","1.0 de 5 estrellas","","0",
"R3RATWMDLNVS58","Ivana S.","If you have a kitten or a semi feral cat who has never gone in a litter box, this makes a dramatic difference. My cat finally stopped peeing... everywhere.","Revisado en los Estados Unidos el 29 de noviembre de 2019","For kittens or newly adopted strays","5.0 de 5 estrellas","","0",
"R1RGEQZI0WW9EE","Herc Driver","Exactly what we expected.","Revisado en los Estados Unidos el 28 de junio de 2019","5 Meows....","5.0 de 5 estrellas","","0",
