"id","profileName","text","date","title","rating","images","helpful","variant:"
"RWOEC4CJYHYZF","Natalie Q.","Had high hopes for this doesnt really clump well , and gets soggy , all of the litter always looks week , definitely not made for and automatic kitty litter Furry tail litter box .","Revisado en los Estados Unidos el 11 de enero de 2026","Not the best","2.0 de 5 estrellas","","0",
"R2OHILIMKNJT18","Audrey","Doesn't work as well as I would have hoped. The scent is barely there and it doesn't clump as well as other clumping litters. Expensive for what you get.","Revisado en los Estados Unidos el 8 de enero de 2026",":( Nope, Not What I Was Looking For:(","2.0 de 5 estrellas","","0",
"R1HWDJMM6CSCDD","Susan Hughes","This is the litter that I have been sticking with since I tried it out several years ago. I litter box trained my dog from the time she was a baby. After trying several other brands and fragrances, this is the one that stood out as the best choice. There is minimal tracking of it around my house. The cedar wood fragrance does an amazing job at keeping odor down to unnoticeable. I don’t know if it works as well for cats. But, it has made keeping my life easy and odor free for many years now. It doesn’t even bother me that I can only get it by ordering it online.","Revisado en los Estados Unidos el 5 de enero de 2026","Best ever for odor free apartment living","5.0 de 5 estrellas","","0",
"RY5UICIP9KDD6","A.M Allen","Cats like this litter . Only issue to improve would be a good handle for mobility","Revisado en Canadá el 2 de enero de 2026","Cats prefer","4.0 de 5 estrellas","","0",
"R16CQX75S8YDZQ","don Hernandez","I been using this for awhile and is the third time the clumping doesn't work the cat takes a pee and the whole thing gets contaminated so it has to be replaced after couple days this time I will be sending it back. Is not cheap to just keep doing this.","Revisado en los Estados Unidos el 2 de enero de 2026","Clumping not working","1.0 de 5 estrellas","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","0",
"R3LUOF19KH6D6Z","Diana R.","VERY strong ""fragrance"". Excellent for odor control if you have more than one cat but the cedarwood smell is very strong.","Revisado en los Estados Unidos el 30 de diciembre de 2025","strong fragrance","3.0 de 5 estrellas","","0",
"R3HW92BFE3C44F","Joy","This used to be nicely scented but unfortunately the last two times I've purchased this cedarwood scented litter there is no to very slight scent. It's a waste of my money. I won't be buying this litter again.","Revisado en los Estados Unidos el 29 de diciembre de 2025","No scent, wasted my money","1.0 de 5 estrellas","","0",
"RVO9OE1LOUXHG","L","Sharp and heavy. My senior cats didn’t like this litter. They are big sharp pieces. I bought it because it was a couple dollars cheaper than Slide. Not worth it.","Revisado en Canadá el 23 de diciembre de 2025","Sharp and heavy.","1.0 de 5 estrellas","","0",
"RCNCNJT613Z03","J. Diaz","My cats love it so much they wanted to pose for a photo. And it smells nice.","Revisado en los Estados Unidos el 22 de diciembre de 2025","We love the scent.","5.0 de 5 estrellas","https://m.media-amazon.com/images/I/71kbxz1iGjL.jpg
https://m.media-amazon.com/images/I/71sm5IVjCGL.jpg","0",
"R7WRCWLUM5R54","NL","clumped really badly and would fall apart and left a mess everywhere","Revisado en Canadá el 12 de diciembre de 2025","messy","2.0 de 5 estrellas","","0",
"R1R9T7ARK725GZ","CJ","Excellent litter.","Revisado en los Estados Unidos el 12 de diciembre de 2025","Clumping Cat Litter","5.0 de 5 estrellas","","0",
"RZAOO18MG02RQ","Sandy","Easily tracked and very dusty.
Doesn't dry up wet poop or control odor. Clumps but a wet ball, therefore stinks .","Revisado en los Estados Unidos el 11 de diciembre de 2025","Not happy","1.0 de 5 estrellas","","0",
"R18AJBCAYZ8DC9","Amazon Customer","Clumps well but smells so sour after only 2 days. Tracking is not too bad with a mat. The urine smell is too strong with this litter, disappointed since it is arm and hammer.","Revisado en los Estados Unidos el 10 de diciembre de 2025","Clumps well but smells","2.0 de 5 estrellas","","0",
"R16NI9MX6TZGO6","Laura H","Good for regulate litter box but not as good for litter robot as some others are","Revisado en los Estados Unidos el 6 de diciembre de 2025","Ok for light use. My cat pees a lot tho.","3.0 de 5 estrellas","","0",
"R2EX4ALJ1HMMEP","Sarah Bull","I love the cedar scent but this does not work well in automatic litter boxes. I’ve wasted soooo much litter because it doesn’t clump fast enough and ends up dumping a ton of litter into the waste bin. Going back to Slide!","Revisado en los Estados Unidos el 30 de noviembre de 2025","Not recommended for auto litter boxes.","3.0 de 5 estrellas","","0",
"RBNX6TRSCFQAC","Brian Sears","Excellent","Revisado en Canadá el 18 de noviembre de 2025","Awesome product","5.0 de 5 estrellas","","0",
"R3MBOV0XDRPAJ3","dodie marshall","The luxury of having 18lb Cat Litter delivered to your front door. No lugging it off the shelf, heaving it on the checkout shelf, heaving into car, then carrying to the house. We took some on a trip and Miss Rosie was right at home in hotel. Being a senior citizen, Thank you Amazon.","Revisado en los Estados Unidos el 8 de noviembre de 2025","Excellent litter delivered to your front door.","5.0 de 5 estrellas","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","0",
"R3KGV6IR1LCLOJ","PAM BARNES","Nice scent. Can provide better review after use for a month!","Revisado en los Estados Unidos el 6 de noviembre de 2025","Good choice!","5.0 de 5 estrellas","","0",
"R150AXPTXF8LGY","Isabel","Rather expensive","Revisado en los Estados Unidos el 6 de noviembre de 2025","Too expensive","3.0 de 5 estrellas","","0",
"R11JJR1TC6K34T","KD from Missouri","Now my favorite cat litter. Pine forest scent is not overpowering but seems to help with odor and clumps well. Local stores don’t carry this scent and Amazon delivers so I don’t have to tote it home.
Good deal.","Revisado en los Estados Unidos el 5 de noviembre de 2025","Forest Pine Scent Litter Works Great","5.0 de 5 estrellas","","0",
"R22P4DJJ54RCPJ","M. Thomas","I used to love this litter — it had a nice cedarwood scent, clumped tightly, and kept odors under control even with two cats in a small apartment. But something has clearly changed in the last few months. The new formula smells different (and not in a good way), the clay feels heavier and cheaper, and there’s a lot more dust.

Odor control just isn’t what it used to be. I find myself doing a full litter change within 5 days because the urine smell becomes overwhelming. The clumping ability has also gone downhill — it falls apart way too easily now.

On top of that, it tracks everywhere. I’m vacuuming and sweeping constantly because my cats leave little trails of litter all over the place.

To make matters worse, Amazon sometimes ships it through USPS, which means I have to drive several miles to the post office to pick it up — kind of defeats the point of home delivery.

Really disappointing because this used to be my go-to litter. Until they fix whatever they changed, I’ll be switching brands.","Revisado en los Estados Unidos el 4 de noviembre de 2025","Used to be great, but the formula has definitely changed","2.0 de 5 estrellas","","0",
"R3HQ905DUZC64A","Kendy Rodriguez","Aroma especial me encanta! Mis gatos lo amaron también","Revisado en los Estados Unidos el 2 de noviembre de 2025","Huele delicioso","5.0 de 5 estrellas","","0",
"R2VC4B5Z9J245S","Randi Godden","I prefer the slide","Revisado en Canadá el 31 de octubre de 2025","Typical litter","4.0 de 5 estrellas","","0",
"R3E2MOVB6GI206","kjkottentail","This litter does have a pleasant pine scent, but when it comes to clumping, it is lacking. The clumps fall apart when being sifted out, which makes it impossible to remove them. Thus, the litter does not last as long as it should. I will never buy this product again and will encourage other cat owners to follow suit.","Revisado en los Estados Unidos el 15 de octubre de 2025","Do not purchase!","2.0 de 5 estrellas","","0",
"R1BT7LHFN8H45I","Anandapanda!","I love this litter and this scent!","Revisado en los Estados Unidos el 9 de octubre de 2025","Fabulous!","5.0 de 5 estrellas","","0",
"R7SX3HYZHKBVY","David","Very dusty, doesn’t clump very well, and it had a weird smell to it.","Revisado en los Estados Unidos el 25 de septiembre de 2025","Litter is okay. Not great","3.0 de 5 estrellas","","0",
"R38C5HFY3IKGVW","Kristi Reedy","Love the smell of this product. Makes the kitty litter area much more tolerable to go into.","Revisado en los Estados Unidos el 25 de septiembre de 2025","Smells great!","5.0 de 5 estrellas","","0",
"RYYG58HHDH0NB","MELINDA","Does not have a scent. Paying extra for ""cedar scent"" it smells like regular old dusty kitty litter. I was hoping once the cat used it or was scratching around in it, the smell or scent would be released. Nothing. Other than the smell, its still good kitty litter, it does the job. Just dont charge more for a fake ""scent""","Revisado en los Estados Unidos el 5 de septiembre de 2025","Not scented","1.0 de 5 estrellas","","0",
"RD6NBKUMKQYKW","David Nash","Great smelling litter it keeps the odor down
Will Keep on buying this product","Revisado en Canadá el 4 de septiembre de 2025","Scented litter","5.0 de 5 estrellas","","0",
"RYI2IRTXUYWDE","Amazon Customer","My cats do not like this litter!","Revisado en los Estados Unidos el 31 de agosto de 2025","Cats do not likes this product!","5.0 de 5 estrellas","","0",
"R1HBQGC1WUZ5Y6","Lori' Nelson","We have used A&H litter for years and it works well. I wanted to try this scent, even though the price is so much higher. It's absolutely incredible. Somehow it controls the smell far better and is easier on allergies. We've been mixing it with the other scented ones, to keep the cost lower, and it's making such a difference in our home.","Revisado en Canadá el 29 de agosto de 2025","Cedar is magic","5.0 de 5 estrellas","","0",
"R3TBDSVVSTWIZ","wendy","Works great and it gets delivered to my door","Revisado en los Estados Unidos el 29 de agosto de 2025","Great Stuff","5.0 de 5 estrellas","","0",
"R3IKVIUF4TKFFK","Finnson","just junk, save your money for hardball(the best litter)","Revisado en Canadá el 17 de agosto de 2025","Terrible.","1.0 de 5 estrellas","","0",
"RNT4NDTDWYCNK","Lynn Boyarski","Smells nice but does not clump.","Revisado en Canadá el 12 de agosto de 2025","Does not clump","2.0 de 5 estrellas","","0",
"RJWU5A86NGLD1","Anthony Freespirit","Cats litter box smells good , no stickiness size was perfect for her litter box one time use , but filled it great , works well so I subscribed as a default when changeing and or purchasing it happens . The color was fabulas , cats health definatly happy cat","Revisado en los Estados Unidos el 3 de agosto de 2025","Great choice dependable and you get what’s shown with great results","5.0 de 5 estrellas","","0",
"RXE005LFVNXGL","Shelly","Live this cat litter, wish they carried it in the stores.","Revisado en Canadá el 17 de julio de 2025","Great product","5.0 de 5 estrellas","","0",
"R143F2DSGQJ16I","FourQuarters","I've used Arm & Hammer cat litter for years--its never been the cheapest, but its always been the only clay cat litter that is nearly dust free, or it was. The Arm & Hammer Forever Fresh Clumping Cat Litter Cedarwood, MultiCat, Pet Friendly with Essential Oils, version of Arm & Hammer cat litter have essential oil BUT it certainly does not have enough of the oils, or anything else for that matter, to control the dust. When I dumped this litter into the litter box, from about 1 foot above the litter box, there was so much dust that I had to stop 4 times just to let the dust clear.

Even worse, it was very easy to tell when my cats had used the litter box because they came out covered in dust. I might be able to wear a mask when I dump the litter, but the poor little kitties don't do so well with masks.

On the plus side, the litter did a great job at controlling odors. However, after 3-weeks when it was time to dump the litter....the litter now infused with all the stuff my cats left behind, the dust was HORRIBLE.","Revisado en los Estados Unidos el 16 de julio de 2025","Controls smells, great litter if like dust, lots of dust!","2.0 de 5 estrellas","","0",
"R16N5BJNJR1WRS","LAUREN KIM","Truthfully I wanted to love this litter but it wasn’t great for my cats. I had to use the entire box in a week and a half. It didn’t really cover the smell at all. I purchased the cedar scent one. I honestly felt like it was a complete waste of money for the weight. The only part that was decent was the tracking. I had less tracking but it wasn’t what I was hoping for. My search continues. Maybe it’ll work better for someone else’s household. It was easy to scoop. But it did not do a great job at soaking up the urine.","Revisado en los Estados Unidos el 14 de julio de 2025","Not what I expected for the price.","2.0 de 5 estrellas","","0",
"R3N30XLABKG78M","christine w.","Tracks all over the house","Revisado en Canadá el 1 de julio de 2025","Meh","2.0 de 5 estrellas","","0",
"R19WBCJY88MSKN","Tina Owens","Why did you pick this product vs others?:
price too high did not work for my cats","Revisado en los Estados Unidos el 29 de junio de 2025","Not Great","3.0 de 5 estrellas","","0",
"RM52FFWG5VG2A","Viridiana Garibo","I do not think this was 18 lbs as it was half the size of the other 18 lbs litter boxes I already had. Never buying again since it was not enough for both litter boxes as an 18 lbs box would do.","Revisado en los Estados Unidos el 25 de junio de 2025","Not a full 18 lb box","1.0 de 5 estrellas","","0",
"R1CP55SR6H6DBI","Tanya","My cats love this litter it's a bit pricey though it has a good smell I mix it with a different type to make it last even longer.","Revisado en los Estados Unidos el 21 de junio de 2025","Longer lasting","5.0 de 5 estrellas","","0",
"R1IPSSA8JENV35","Dawn","Just okay not my preferred litter","Revisado en los Estados Unidos el 20 de junio de 2025","Does the job but not a favorite doesn’t do we with multiple cats","1.0 de 5 estrellas","","0",
"R1B9XT0PU1MNSR","Meow","Covers smell very well","Revisado en Canadá el 12 de junio de 2025","good","5.0 de 5 estrellas","","0",
"R2A9SEK1YEWDXK","Harmony","The scent is way stronger than what the cats add to it. There’s also a lot of litter dust that is kicked up while cleaning and when cat is done scratching in it. I bought this one by accident but I won’t be buying again","Revisado en los Estados Unidos el 11 de junio de 2025","Strong scent not in a good way and lots of litter dust to breathe","2.0 de 5 estrellas","","0",
"R3OQXK9OV359B6","tammy","I thought it would be fresher and hold odor better but it dosent","Revisado en Canadá el 3 de junio de 2025","Not better than no name litters","3.0 de 5 estrellas","","0",
"R31WYDUFD55E87","Amazon Customer","Good product - no odours","Revisado en Canadá el 30 de mayo de 2025","Good product- smell pleasant - keeps odours away","4.0 de 5 estrellas","","0",
"R5XP6BZ95LGZN","The Lavender Kat","This litter clumps & maintains odor control very well. However, for $19, the entire box only lasted about 10 days. That makes it around $60 for one month. TOO EXPENSIVE.","Revisado en los Estados Unidos el 23 de mayo de 2025","Great Product TOO EXPENSIVE","2.0 de 5 estrellas","","0",
"R3HVNAL1JQ54EP","Gina R. Burns","I was Great 👍🏻 Delivered super cool and faster shipped good Job Amazon 👏🏼..","Revisado en los Estados Unidos el 22 de mayo de 2025","My frist time before never see cat home how change everyone 😕.. I like it 👌🏻.","5.0 de 5 estrellas","https://m.media-amazon.com/images/I/61TwoFjx0xL.jpg
https://m.media-amazon.com/images/I/7116UqciCuL.jpg","0",
"R3F7MI20RCDCZV","dany","So much dust all the room was grey after some days do not recommend","Revisado en Canadá el 5 de mayo de 2025","Must have if you like living in the sahara","2.0 de 5 estrellas","","0",
"R3DNDKL43XG1VJ","ordering2022","Very dusty, made my naked cat super dirty while using but smelled nice","Revisado en Canadá el 4 de mayo de 2025","Dusty litter","3.0 de 5 estrellas","https://m.media-amazon.com/images/I/71bQJVjROwL.jpg","0",
"R24HBVNII3GU28","innkeeper2005","Nice light smell.","Revisado en los Estados Unidos el 3 de mayo de 2025","Quality kitty litter","5.0 de 5 estrellas","","0",
"RYVD9A4Z9K47U","Ashton Johnson","Smells amazing","Revisado en los Estados Unidos el 29 de abril de 2025","Cats use it no issues","5.0 de 5 estrellas","","0",
"R17Q9ZVBQFOQ9Y","J Krohn","Worst litter. I’ve ever bought just pouring into pan my entire laundry room was white from dust I started coughing it is horrible! Cat peed 1 time I took entire pan out and dumped in forest…","Revisado en los Estados Unidos el 21 de abril de 2025","Dust bomb!!!","1.0 de 5 estrellas","","0",
"R3P1JWKDTCX7U0","Bikercj","I order the Arm & Hammer Slide from Chewy. I chose to add this to my routine because I prefer the smell of this. I don't like strong scents so adding this to the slide will be a nice mild scent enhancement. My new stainless box combined with Slide has already improved the litterbox chores and this is a small step up from there.","Revisado en los Estados Unidos el 21 de abril de 2025","Fragrance is pleasant","4.0 de 5 estrellas","","0",
"RRKA45OWA266D","Angela B","My cats poop smells bad!
This product has really helped improve the smell of our bathroom and our home.

My cat Simba struggles with Asthema and this product is essentaly dust free. Smells great and is easy to use.","Revisado en los Estados Unidos el 18 de abril de 2025","GREAT SMELLING. MY CAT LOVES IT","5.0 de 5 estrellas","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","0",
"R2P1GK9U572KE9","NRC Professionals","Great product but too expensive. Greed flation. Price jumped $5.00. Ridiculous.","Revisado en los Estados Unidos el 18 de abril de 2025","Greed flation takes over.","5.0 de 5 estrellas","","0",
"R37YYZ2GZRTRLI","Bienvenu","Litiere d'argile trop lourde pour des chats qui ont les pattes de devant dégriffé ainsi que pour un chaton. Durée ça va mais malgré que nettoie la litière de 2 a 3 fois par jours cela n'empêche l'odeur même si celle ci demeure propre. J'aurais aimé une litiere légèrement plus parfumé sans l'être trop","Revisado en Canadá el 17 de abril de 2025","Litiere à gros grains","3.0 de 5 estrellas","","0",
"R24XAPY1H4GA3J","Corinne","The clump factor on this was good and it hid the “cat bathroom” smell okay but the litter itself smelt so bad. I couldn’t stand it anymore and had to switch.","Revisado en los Estados Unidos el 15 de abril de 2025","It smells bad","4.0 de 5 estrellas","","0",
"R2LIAH49WSMTZE","Anthony Cabrera","This is by far the worst litter I've ever purchased. I typically buy Cedar or pine litter. This stuff gets everywhere, the smell is of strong chemicals. It's insanely heavy comparatively. I don't know how people use this litter. If you normally buy this kind of litter then yeah it will probably suffice but if you are someone who normally uses Cedar or Pine, you will likely hate this product.","Revisado en los Estados Unidos el 13 de abril de 2025","Terrible litter, Terrible smell","1.0 de 5 estrellas","","0",
"R1IOYZR6ZXLFZ9","M. Long","The quality of this product is not as good as the other litters that Arm & Hammer puts out. Yes, it does cover the smell of both feces and urine, but it is terribly dusty. I have allergies and and a history of asthma. When using this product, my asthma kicks in every time I clean the litter box. I started sing another cat litter which seems superior to this. Sorry, Arm & Hammer, but I will not be reordering this product again.","Revisado en los Estados Unidos el 4 de abril de 2025","Dusty...VERY Dusty.","2.0 de 5 estrellas","","0",
"R2ZYHY4V9ES5PG","Michael f","Scent is kinda overpowering. It clumps well and work in my self cleaning box. Just the smell was too much","Revisado en los Estados Unidos el 4 de abril de 2025","Smelly","2.0 de 5 estrellas","","0",
"R1EVYFRZMZPPXN","R. Morningstar","Honest review...
Within only a few days my house smelled so bad like cat urine, I'm unsure if it's because of the pine scent added on top of urine, but omg it was horrid. The cat litter clumps great but it's just the smell that I was so embarrassed to have guests over... and I'm even a stickler as far as cleaning it 3x a day.
Sorry, but I won't be getting this again.","Revisado en los Estados Unidos el 28 de marzo de 2025","Pine or no pine, that's what you'll have to decide","3.0 de 5 estrellas","","0",
"R2LNK3IAD59ZEL","L. Yates","I purchased the product hoping it would have a natural cedar scent yet it smells nothing like cedar and is strongly artificially scented . On a positive note, it clumps well.","Revisado en Canadá el 18 de marzo de 2025","Not cedar scented.","3.0 de 5 estrellas","","0",
"R1RB0F5ROLJ48Y","Frank Allen","I love this product, my Cat even likes this better the Tidy !","Revisado en los Estados Unidos el 3 de marzo de 2025","Cat Has A Opinion ! LOL","5.0 de 5 estrellas","","0",
"R1Y2JYNLFMX2G1","Freeda Shaw","I love the freshness. It gives my three cats are very happy now no mistakes are being made anymore and it makes mommy very happy. I can’t stand a smelly home so this works for me and what makes mommy happy makes the cats happy thank you for this freshness and giving me back my life, the best keep the price the same don’t raise the price. Thank you.","Revisado en Canadá el 1 de marzo de 2025","The freshness and the cats being happy .","5.0 de 5 estrellas","","0",
"R3ALQHZAZFA0ND","Brianna","I always have a hard time finding cat litter for my kitties but this one I found has a great smell and works well with multiple cats. My cats can be really stinky but arm and hammer does a great job of cancelling out the small. I only wish that this came in a bigger box and a little cheaper but overall I highly recommend using this cat litter","Revisado en Canadá el 26 de febrero de 2025","Love this cat litter","5.0 de 5 estrellas","","0",
"RRMF64L6PHSYO","C Mazz","I didn’t read carefully enough; I was looking for litter made from wood and I thought this was made from Cedarwood, not just scented clay litter. I generally like this brand, though and recommend it if you want clay litter with low dust.","Revisado en los Estados Unidos el 24 de febrero de 2025","Oops I made a mistake","4.0 de 5 estrellas","","0",
"RUZVC068IZVOA","spyboy1","SMELLS GREAT….EASY TO CLEAN","Revisado en los Estados Unidos el 19 de febrero de 2025","GREAT STUFF","5.0 de 5 estrellas","","0",
"R20E8W8PO7JBQO","Alexzina El","Larger amount is needed","Revisado en los Estados Unidos el 17 de febrero de 2025",".","5.0 de 5 estrellas","","0",
"R2L02SPPEDEHJ7","rebecca t.","Multible cats","Revisado en los Estados Unidos el 14 de febrero de 2025","Smell","5.0 de 5 estrellas","","0",
"RLZFQVSLWOKLN","Shari Guenther","Great cat litter","Revisado en Canadá el 14 de febrero de 2025","Cats love it. No odor","5.0 de 5 estrellas","","0",
"R1BIJR4PRF18GX","QM","This product has been used exclusively as a litter ""topper"" because of its pleasant and lasting cedar wood scent. Last year, the price almost tripled but with a recent reduction in cost, I purchased four boxes. I still had an original box which enabled me to easily compare the two. After opening all the boxes, I found that the newly ordered boxes had no scent whatsoever. The formula has obviously been altered; it is not at all as advertised and I won't be purchasing again.","Revisado en Canadá el 30 de enero de 2025","Forever Fresh - No longer scented","1.0 de 5 estrellas","","0",
"R3BEN48C8KTR0D","George Stepanov","I ordered this a few times last year and loved it, then stopped ordering it when it doubled or tripled in price for a while. Around boxing day, it dropped to less than it originally was, so I was excited to pick it up again. The litter is not the same! This litter smells like baking soda, not like cedar. It used to strongly smell of cedar and was very good quality litter. The litter I got with my recent order came in the same box, but barely any cedar smell if any, and also the litter itself seems chunkier and not as good quality as it used to be. Not sure what's going on there.","Revisado en Canadá el 30 de enero de 2025","Not the same litter","2.0 de 5 estrellas","","0",
"R1RRKWAHCOVLJV","Rose M. Anable","This product is to heavy.my cat doesn't seem to like it.","Revisado en los Estados Unidos el 29 de enero de 2025","Not satisfied","3.0 de 5 estrellas","","0",
"RGP2X5U8FPEHI","Kerrio","Smells great. Keeps smells down. Clumps well.

Costs a couple of dollars more, but worth it.","Revisado en los Estados Unidos el 26 de enero de 2025","Best Litter ever","5.0 de 5 estrellas","","0",
