"id","profileName","text","date","title","rating","images","helpful","variant:"
"R10JW4QHFBPSO6","Isa","Not worth it, it hide the smell as good as the tidy cats smells, very dusty felt like a dust cloud whenever I would pour it into the box, clumping pretty good like the usual clumping litter, the good smell would probably last about 3 hours and so the litter itself had to be thrown away after a day or 2 and it got stick to the stainless steel box over all wouldn’t buy again definitely not worth the money","Revisado en los Estados Unidos el 1 de noviembre de 2024","No","2.0 de 5 estrellas","","0",
"R3MV4IIEMVUWCS","SW","We have a new kitten (3 months old) who was very chaotic with her litter tray use. She was happy or use it and would often seek it out but would also randomly choose to go to the toilet in other random places without rhyme or reason. Treat rewards didnt seem to have any effect and we'd come down each morning without know what we'd find and had resorted to putting bin bags and tin foil over the sofa when we weren't there or using it. Also in random corners of the room and plant pots 😅  We had tried everythingLiterally AS SOON as I put this litter in the tray, she used it and we have had no problems since. It's almost like she enjoys using it. We have already ordered another box as I don't want to run out :)Worth daying that we also have a 16 month old cat who loves it too and they happily share litter trays.Can't rate it highly enough.","Revisado en el Reino Unido el 29 de octubre de 2024","It absolutely works!","5.0 de 5 estrellas","","0",
"R28DFZEWUNV4ND","Jon Thomas","This house with potty training a new kitten","Revisado en los Estados Unidos el 27 de octubre de 2024","This is amazing for new kittens","3.0 de 5 estrellas","","0",
"R3SV2QLGM48SU5","Augh","It is pretty dusty but it did work. My kitten kept having accidents until I bought this litter, now she uses her box and I couldn't be happier. It doesn't stick to the walls of the box to bad. It was easy to clean and handled smell better than some others I've tried.","Revisado en los Estados Unidos el 24 de octubre de 2024","It works","5.0 de 5 estrellas","","0",
"RJ6N5QP1I2BHP","Melly","Kitten used it right away. The odor control is great, clumps immediately and keeps things together. Does not fall apart while scooping and gently shaking excess litter off. I tried a different kind of litter for no reason at all and I went right back to this stuff. My kitten goes back & forth with me from my house to my in laws and he finds his box easily over there because of the attractant.","Revisado en los Estados Unidos el 21 de octubre de 2024","Odor control","5.0 de 5 estrellas","","0",
"R1EUXWBNZOJLAZ","Skye Mason","This litter is good at keeping the odours that come from litter boxes at bay. The litter will track everywhere if you don’t have a mat for the litter box, but that’s to be expected with any litter. I’ve noticed that this litter actually lasts very long even with two cats. It’s easy to scoop and doesn’t stick to the actual litter box itself. My 2 year old cat also has very sensitive paws and refuses to use any other litter so if you have a cat that has very sensitive paws, this is a great choice!","Revisado en los Estados Unidos el 12 de octubre de 2024","Cat Litter","5.0 de 5 estrellas","","0",
"R340YJUWAEDHIT","K. Mason","I wasn't sure what to think, but the reviews seemed good so gave this a shot. THE REVIEWS ARE RIGHT!!

One cat just wouldn't stop pooping on every rug in the house, and refused to use the litter box EVER. We'd tried all of the usual advice, and were exhausted. Literally the first day we poured this litter into the tray, she immediately jumped in and began eagerly digging around. She then did her first poop in the box!!! She actually now visits the box frequently to just check out the litter, as does her brother. They love pooping here, and we're all relieved 😂","Revisado en el Reino Unido el 8 de octubre de 2024","WTF?? This stuff is actually magic.","5.0 de 5 estrellas","","0",
"R18DH21JCQND2T","C. A. Kennedy","I got a new kitten who unfortunately had been taken away from her mother too young she didn’t know about a litter box so I bought this on somebody’s recommendation that it might work it didn’t. It did not attract the kitten at all. It made no difference to her. And now at three months old, she poops right beside the litter box instead of in it. Anybody have any ideas as to what to try ?","Revisado en los Estados Unidos el 6 de octubre de 2024","Doesn’t work","1.0 de 5 estrellas","","0",
"R2P9MOR1V6O85T","Lauryn","I got a 3-month old Himalayan kitten who kept peeing in my bed and on my upholstered chair. I put this in her box (half clay litter) and it immediately solved the problem.I recommend to get the smaller size if you have to carry the package upstairs, because it is quite heavy. I will continue to use. Recommended","Revisado en los Estados Unidos el 1 de octubre de 2024","Problem solver","5.0 de 5 estrellas","","0",
"R32I9XROYPOIXF","JR","We have a feral mother cat with 3 kittens that have taken up residence under my shop.  The flowerbeds were becoming the litter boxes.  It rained so the ground was really wet for about a week.  So put out two litter pans on the shop front porch with the Dr. Elsey's Precious Cat Kitten Attract litter and it did the trick.  They instantly starting using the boxes and have continued even after the ground dried up.  So my flower beds are back to normal  Would definitely recommend someone wanting kittens to start using the litter boxes.","Revisado en los Estados Unidos el 30 de septiembre de 2024","Definitely Attracted Feral Kittens","5.0 de 5 estrellas","","0",
"R16JR0YJSS4CVY","klaughs75","We adopted a 7week old kitten who we were told was litter trained but when we got her home we realized immediately that was a bold face lie! This sweet baby had no clue what litter even was. She would stand in it like some foreign alien substance and then jump out at break neck speed. No scratching. No sniffing. Nothing. Just to do her business any where but in that thing. After purchasing sprays, powders, enzymatic cleaners and puppy pads nothing got her to go in the actual litter box....but this. She goes like a pro now. No prompting. No placing, she just feels the urge, runs to her litter box digs a little hole and goes! Its amazing!!! Thank you Dr. Elsey!!!","Revisado en los Estados Unidos el 22 de septiembre de 2024","No more accidents!!!","5.0 de 5 estrellas","","0",
"R47F8I5CMQBZC","K & D","I have a new Ragdoll kitten who really loves this litter - she immediately took to it, dust is minimal and the tracking is medium amount. The problem is the odor control - there is none. It may even enhance the urine smell.I have had cats my entire life and have never experienced this type of litter stench. Since using this, I have had to purchase 2 air purifiers & multiple (cat friendly) odor absorbers. I use the Skouts Honor litter spray daily and the arm&hammer litter deoderizer as well. My place still smells like a litter box.I just cannot use this stuff anymore. I’m glad my kitten took to it, but the smell is too bad.","Revisado en los Estados Unidos el 19 de septiembre de 2024","Kitten loves it, but I do not!","3.0 de 5 estrellas","","0",
"R2TEU35BFJQERA","Mike Hudson","works good","Revisado en los Estados Unidos el 19 de septiembre de 2024","cat loves it","5.0 de 5 estrellas","","0",
"R30T1RRZXB1R2D","Amazon Customer","We have a kitten that was pooping in litter box but peeing on the carpet. After putting Attract litter in the box we have had zero peeing on the carpet. One week now with no accidents. Yeah!!!","Revisado en los Estados Unidos el 13 de septiembre de 2024","This litter really works!!","5.0 de 5 estrellas","","0",
"R3155JT5X4WAYL","DMPK","What else can I say. You put a little bit of this mixed into the regular cat litter and it teaches them it is the best place to go.","Revisado en los Estados Unidos el 7 de septiembre de 2024","This helps to get cats to use litter boxes","5.0 de 5 estrellas","","0",
"ROJG7KZK8WZLE","Howie","We right now have 8 cats with 5 of them kittens. This litter has attracted all of them and it is hard to
believe but we haven't had a single accident. I love this litter and don't know what I would do without it.","Revisado en los Estados Unidos el 6 de septiembre de 2024","This stuff works!","5.0 de 5 estrellas","","0",
"RT3S190YPI6KJ","Mrs. Chicken Whisperer","As recommended by the Angry Orange lady, this litter really works for wayward delinquent kittens who want to pee outside of the box. Even my old guy male cat likes this litter better than the normal kind. A must buy for indoor kitties.","Revisado en los Estados Unidos el 5 de septiembre de 2024","Works","5.0 de 5 estrellas","","0",
"R24RPYIBQBO7PN","Diane C Gonzales","I had a problem with my new 8 week old kitten pooping along the base molding of my house. One I used this she was attracted to it. I also mixed in my normal cat litter just to keep that in my wheel house. works well. No smell.","Revisado en los Estados Unidos el 2 de septiembre de 2024","Kitty litter that attracts kittens","5.0 de 5 estrellas","","0",
"RHE93AYQABAKU","Mary Lynn Lutenski","Kittens loved the litter. However, it’s awful at clumping and I needed to change the litter completely after 2 weeks","Revisado en los Estados Unidos el 1 de septiembre de 2024","Awful at clumping","2.0 de 5 estrellas","","0",
"ROWFD6C75WSKY","Lara","We had a cat that we're going to let her box about 95% of the time. After he passed away, I got a kitten and I wanted to make sure she always went in the box. Well she may have done that on her own anyway, we have had no accidents or surprises using this product. I did mix it in with some other litter I had bought. It's about 50/50. Which also helps with the cost. We finished our first box and I just ordered our second!","Revisado en los Estados Unidos el 22 de agosto de 2024","So far so good...(Kind of expensive)","5.0 de 5 estrellas","","0",
"R29M6THBTTVGCQ","ket","Who would believe that this really did attract kittens to get them to use the litter box?  It does.  I have 3 kittens, one used the litter box consistently, the other 2 just went in the corner, on our carpeted floor!  The landlord would not be happy.  As soon as I put this litter in the box, they started using it instead of the variegated brown carpet (Yes, it is the LANDLORD'S fault) the carpet looks like a pile of dirt would.  Cats don't have very discerning eyesight.  In fact, after I put half the box in the 2 litter boxes, one kitten jumped IN the box, and starting pawing in it and playing in it.  The kittens, 3.5 months old all started going exclusively in the litter box.  It really does work to get kittens on the right track.  The only drawbacks are that when they urinate in it, it clumps up about one tenth of the litter box.  When I take out the soiled litter, it really uses up a lot of the litter.  I have to refill it very frequently, but it does save my carpet.  And it does seem to attract bugs and flies more than any other litter I have used - I probably need to clean it more often.","Revisado en los Estados Unidos el 16 de agosto de 2024","It really does attract kittens!","4.0 de 5 estrellas","","0",
"R3SD5KJUCNS5IL","5starshopper","Excellent for kittens who are just starting to use the litter pan. Some kittens get curious and this is safe if they lick it, and there is no strong smell. We rescused a newborn baby and hand raised her. Was not sure she would make it, but she got strong and used this litter right away!! Highly recommended.","Revisado en los Estados Unidos el 15 de agosto de 2024","Excellent for kittens","5.0 de 5 estrellas","","0",
"R7KUVUGZTBEWF","Russell","worked at the first opporrunity and continues to do so","Revisado en los Estados Unidos el 14 de agosto de 2024","problem solved","5.0 de 5 estrellas","","0",
"R3KYIKBFR836HC","Charlotte Rees","Bought this doesn’t attract states if it doesn’t work will get your money back this is false ! Seller will only refund if it’s not been opened ?? Without opening how would you be able to use to see if it works avoid waste of £30 !! Now have a box of dust that’s no use for anything unless I want to pay to return it in an unused and sealed condition","Revisado en el Reino Unido el 10 de agosto de 2024","Doesn’t attract !","1.0 de 5 estrellas","","0",
"R2SDP5HPM18C9W","Christina","Wish I stuck with pine litter. She is about 4 months and keeps playing in her litter and eating it :(","Revisado en los Estados Unidos el 8 de agosto de 2024","My kitten is eating it and playing with it","2.0 de 5 estrellas","","0",
"R1C6A9Q3G05I13","Marilyn Lee","2 month old kitten does not use litter box at all. Did not work.","Revisado en los Estados Unidos el 6 de agosto de 2024","Kitty Does Not Use Litter Box","2.0 de 5 estrellas","","0",
"R1FJ6VXKB83OC3","Robert Lisiewski","Good price","Revisado en los Estados Unidos el 31 de julio de 2024","Good price","5.0 de 5 estrellas","","0",
"R1IHIQBGPTP8FA","Katelynn","I usually don’t give reviews on anything but to my surprise this stuff is a miracle worker, if you’re having issues with litter training your kitten, get this!! I’ve had my kitten for almost a week now, I had gotten him from someone who mainly kept him outside so when I got him he had been used to using the bathroom wherever and he didn’t really understand the concept of the litter box, I had been trying to keep him in the bathroom with the litter box for a couple hours at a time or anytime he’d try to go use the bathroom Id try to pick him up and throw him in the litter box and he’d just jump out, the first day of getting this litter he still was uncertain of it but to my surprise by the second day I seen him trying to urinate on my carpet so I put him in the litter box left the bathroom and come back to his feces in the litter box. Great stuff and will definitely recommend to anyone having issues with their kitten not using the litter box, the litter is very small and sandy like so I feel my kitten likes it better than the harder thicker litter only downsides i’ve had is it was a little dusty but nothing too serious & it is sorta pricey but definitely worth the money !","Revisado en los Estados Unidos el 31 de julio de 2024","Miracle worker for a first time cat mom !","5.0 de 5 estrellas","","0",
"R1WE55FP6AMSJL","Kylie Jones","I started litter training my kittens around 3 or 4 weeks old. They all were using the box.
This litter smells great and I love it!!! Scoops just fine. I would recommend using this .","Revisado en los Estados Unidos el 31 de julio de 2024","Amazing","5.0 de 5 estrellas","","0",
"RST7KQVTXLF6H","Elliott","This is the litter I have been using lately. All four of my cats seem to prefer it because of it fine texture.","Revisado en los Estados Unidos el 29 de julio de 2024","Very fine sand","5.0 de 5 estrellas","","0",
"R1JUK39E2VIGRP","vitalxs","This cat litter is NOT USABLE FOR KITTENS, which it advertises it is intended for.The litter clamps to kitten paws, and they eat it while trying to take it off.It clamps so well, that it becomes glued to their paws, I could hardly remove it with my hands!If I could return it I would, but since it is opened it can't be, so a waste of money.Would have to keep it and try using it when they grow up.","Revisado en los Estados Unidos el 27 de julio de 2024","Unusable for kittens","1.0 de 5 estrellas","","0",
"R1APHHHJ1VHPLL","Yidi Wu","My cat’s had no issues with using the litter box with this!

I will probably switch to a cheaper litter though since she seems settled with it now.","Revisado en los Estados Unidos el 16 de julio de 2024","Worked perfectly with rescued stray cat!","5.0 de 5 estrellas","","0",
"R16N556U986B23","Valb63","Really worked
I didn't really believe it would. But it did","Revisado en los Estados Unidos el 13 de julio de 2024","This works","5.0 de 5 estrellas","","0",
"R39CF0QG7WLNIE","Na","oh well","Revisado en los Estados Unidos el 9 de julio de 2024","Description could be better. Not for 4 week olds","3.0 de 5 estrellas","","0",
"RBJQI20AIUSVW","Deby Gore","Bought this because we have an extremely fussy kitten being litter trained, sad to say she was not interested in the slightest, the one (and only) time she went near it she freaked out as the litter stuck to her paw after she just touched it.However our other cats are happy enough to use it, although they will happily anything in their litter trays.Really clumps together like clay with the slightest of moisture and the clumps stink, no stopping the pee smell with this litter.It is also extremely messy and dusty, it instantly sticks to their paws and fur then gets trailed everywhere through the house and when the cats are moving about you can see the dust rising so easily, even has a couple of them sneezing every time they use the litter trays.Honestly for the cost, quality and mess of this litter it's really not worth the cost and time spent cleaning after it's used.Would not recommend","Revisado en el Reino Unido el 3 de julio de 2024","Nope...","1.0 de 5 estrellas","","0",
"R11LBN9J4E5DDC","Kayla","It worked I guess? The kittens used it, but I didn’t last long at all. It did clump nice though","Revisado en los Estados Unidos el 26 de junio de 2024","Worked?","3.0 de 5 estrellas","","0",
"RG7TNQVCKTPRU","Gina","Perfecta para mis gatitos","Revisado en los Estados Unidos el 25 de junio de 2024","Excelente","5.0 de 5 estrellas","","0",
"RUAG5XVR75QAG","Amazon Customer","Hardly any clumping if it get stuck on their feet and ease to sift. My cat is 4 and she still uses it to this day. And you can hardly smell it when they cover it up properly. Smh","Revisado en los Estados Unidos el 20 de junio de 2024","Favorite liter","5.0 de 5 estrellas","","0",
"R106DA5K2YZT9P","Rita Clark","I gave the litter 5 stars. BUT! The packaging is horrible! The box leaked when I got it.... It's heavy...which I expected, but box is really awkward to pour into litter box. But on a good note. My senior cat that stopped using the litterbox has gone back to using the litterbox. She seems to like this better. Along with a box that isn't as high.","Revisado en los Estados Unidos el 16 de junio de 2024","My senior cat uses it","5.0 de 5 estrellas","","0",
"R2QKUYFDCIIBQU","elaine b moore","Had to do with shipping - litter leaked out into shipping box and came out in a steady stream thru the house! Very irritating!
Litter works well.","Revisado en los Estados Unidos el 15 de junio de 2024","Packing","3.0 de 5 estrellas","","0",
"R1KYCDMEK2XHRM","Jennifer Abu Mostafa","Kitten loves it! No order litter..low dust quality…clumps ok","Revisado en los Estados Unidos el 8 de junio de 2024","Worth it!","5.0 de 5 estrellas","","0",
"R1FA4CW6VF9DF0","Janet Flippen","I’ve used this for several years to help my foster kittens learn to use the litter box.","Revisado en los Estados Unidos el 5 de junio de 2024","Good purchase!","5.0 de 5 estrellas","","0",
"R3OWLQF16YJB2W","Ezekiel Antonio Kelly","It works. Your kittens will be potty trained. But remember clay can be messy.","Revisado en los Estados Unidos el 2 de junio de 2024","Works","5.0 de 5 estrellas","","0",
"R3377MNPQ8C4HK","Jeanie Truslow","With decades of cat companionship, this has been the best clumping litter I’ve used. Perfect for both litter boxes and litter robots. No cat smell and easily scooped","Revisado en los Estados Unidos el 2 de junio de 2024","Best litter I’ve used","5.0 de 5 estrellas","","0",
"RFRWP3ZU69GAW","Paige","Oder control is awesome. Easy to clean. As soon as I put the litter in the box my kitten ran right to it and used it. Before with other litters she wouldn’t even go around the box","Revisado en los Estados Unidos el 29 de mayo de 2024","Work great","5.0 de 5 estrellas","","0",
"R29J7AK395QBOG","Jessa Franck","I have been fostering kittens since 2018 and a devoted user of Dr. Elsey’s kitten attract litter. It has a very fine grain that works well for tiny paws. Those attractants really are magic, drawing the kittens in (sometimes my adult cat will even sneak in to use their boxes despite having one all to himself). The majority of the kittens I foster are orphans and while litter box usage is mostly instinctual, having a quality litter definitely sets them up for success.It clumps well for both feces and urine. I recommend this to all the other fosters and anyone adding a new kitten to their home.","Revisado en los Estados Unidos el 29 de mayo de 2024","The only litter I use for my foster kittens!","5.0 de 5 estrellas","","0",
"R2D3RL2FO3K1SC","Brian","Kitten had no problem figuring out where to pee. No tracking as well.","Revisado en los Estados Unidos el 29 de mayo de 2024","No mistakes","5.0 de 5 estrellas","","0",
"R2C04Y469V449A","Karina Carlin","This is the worst litter I have ever bought and I have had cats all my life.
We had to use a power sprayer to get it out of the litter box. Thinking about using the left over to fill in the pot holes in front of our driveway","Revisado en los Estados Unidos el 27 de mayo de 2024","Cement","1.0 de 5 estrellas","","0",
"R3RUC0Q1J63TEY","The Mermaid","We were having a lot of pee accidents with our newly adopted kitten. I’ve tried two other brands and she’s still prefer to do her business anywhere besides her litter box.On recommendation we switched to the kitten litter and things changed immediately.. There's no perfumes, it’s pleasant natural smell and small grains are perfect for kittens.This stuff clumps immediately and is easy to scoop and dispose of in a trash receptacle. The value is good, and it’s a better option than overly scented clay litter products that could bother kittens.I’ve had zero issues with cleaning the litter box since using this product. The low dust is amazing and a may under the litter box will collect any litter that remains in the kittens paws when they hop out of the litter box.This by far is the best quality litter I’ve ever used.","Revisado en los Estados Unidos el 25 de mayo de 2024","Highly absorbent","5.0 de 5 estrellas","","0",
"R3S4KIUD4G17G1","Amazon Customer","I have finally found the perfect litter! But what a waste that spills out of the box on delivery. I really wish it was in a bag and then boxed, after all it’s not the cheapest!","Revisado en el Reino Unido el 24 de mayo de 2024","Biggest Wish","3.0 de 5 estrellas","","0",
"R3DN723J3K9YLE","JerseyGirl_71","Doesn't Absorbed The Pee All That Well and the cat litter smelled right away. The pee was not absorbed very well.","Revisado en los Estados Unidos el 23 de mayo de 2024","I did not Like","2.0 de 5 estrellas","","0",
"RH2PVV01JJ0HQ","Jimmy A","My kitten would pee or poo everywhere but in the cat litter tray, I’ve tried different brands, so decided to give this a go, it’s expensive but works, I mix it with another brand and now the kitten uses the litter tray every time apart from once, I’m hoping one box will be enough and I can start to reduce it till it goes on the other brand I mix it with. So it’s expensive but if you’re having problems it’s worth it, you might only need to buy it once so I recommend it.","Revisado en el Reino Unido el 14 de mayo de 2024","It works","5.0 de 5 estrellas","","0",
