"id","profileName","text","date","title","rating","images","helpful","variant:"
"R2MVGW0NIFMAHP","Joaquín Aarón","Tengo tres gatitos y ya se imaginarán la cantidad de desechos que generan y los olores que puede haber. Después de haber probado muchas marcas de arena y muchos tipos de arenero finalmente encontre la solución a los malos olores. Esta es una arena que elimina completamente los malos olores y tiene un aglutinamiento como ninguna otra. No molesta a mis gatos y la aceptaron mucho mejor que otras marcas. Yo uso un arenero automático PetSnowy y esta arena de Arm & Hammer y fue la mejor combinación. En mi departamento parece que no hay arenero. Excelente.","Revisado en México el 24 de enero de 2024","La mejor arena para el control de olores.","5.0 de 5 estrellas","","0",
"RYUMAXD0VECAP","Rosario","Excelente, no huele, es absorbente y dura mucho.","Revisado en México el 6 de diciembre de 2023","No huele","5.0 de 5 estrellas","","0",
"RBL9CEGV8P6TE","Ramon Tellez","Compacta muy bien","Revisado en México el 1 de diciembre de 2023","Que sea de buena calidad","5.0 de 5 estrellas","","0",
"RSV3163FQXGRZ","Sheyla Morales","Al ser Harm & Hammer debo confesar que pensé que iba a ser la mejor arena, pero no me gustó en ningún aspecto. Su absorbencia no fue buena y dejó muchos grumos provocando polvito. Lástima.","Revisado en México el 28 de noviembre de 2023","Decepcionada","3.0 de 5 estrellas","","0",
"R1YBNW7JX17C04","ana cristina","Si vives en un apto cerrado, es una excelente opción.","Revisado en México el 7 de noviembre de 2023","Carísima pero lo vale","5.0 de 5 estrellas","","0",
"R3TS21F2J56K7E","Cristina","Es muy buena para el control de olores y aglutina muy bien pero … es muy fina y suelta bastante polvo","Revisado en México el 24 de septiembre de 2023","Controla olores pero …","3.0 de 5 estrellas","","0",
"RTY5FB7EECWY9","Adriana Escamilla","me gusto su aroma, que no guarda olores y es duradero","Revisado en México el 10 de septiembre de 2023","muy buen producto, no guarda olores","5.0 de 5 estrellas","","0",
"RVYTPTB9EZRRR","Gracef","De fácil manejo","Revisado en México el 31 de julio de 2023","Buen producto","5.0 de 5 estrellas","","0",
"RRIVSP2VWMGBY","Paulina","Es buen producto, pero precio beneficio, no corresponde. Caro poca cantidad y prometen más.","Revisado en México el 27 de abril de 2023","Al comprar tomar en cuenta","3.0 de 5 estrellas","","0",
"R1S8HWBUVZ24BE","JUDITH A.","Nos encanta a mis gatos y a mi, lastima que no la encontramos más que Amazon.","Revisado en México el 17 de marzo de 2023","La mejor arena","5.0 de 5 estrellas","","0",
"R2STWY0ROV8EXG","JJCD","Es buenísimo el producto, de la arena ni hablare por que es la mejor para gatos, el empaque es perfecto para cargar y su dispensador es lo mejor, facilita la tarea, lo amo? El precio es un abuso, lástima.","Revisado en México el 10 de marzo de 2023","Excelente producto, mal precio","3.0 de 5 estrellas","","0",
"R289YT4TSLC7CC","DN","Great cat litter, but I like the “Hardball” lightweight litter by arm & hammer better. This is lower dust, not too much tracking, scoops very easily, and seems like the cat likes it. It looks fine and seems healthy enough","Revisado en los Estados Unidos el 31 de enero de 2026","Good but the “Hardball” lightweight formula is better","4.0 de 5 estrellas","","0",
"RU3JNTRFGTJ9E","Julie M Clark","A family favorite, 4 generations in my family have used this brand","Revisado en Canadá el 30 de enero de 2026","Old faithful","5.0 de 5 estrellas","","0",
"R3CCWDO6O2BHLT","Angela","This Kitty Litter is a life saver! It clumps up well and is so easy to clean. It doesn't track that much either! I don't have pictures, you just have to trust me. I do have this really cool mat that he walks out on out of the kitty litter. It has holes in it to trap the litter on his feet. Good kitty litter and good price and Thank You Amazon for bringing it to my door, I am forever Grateful at age 66 with a bad knee. Thank you so much!!","Revisado en los Estados Unidos el 27 de enero de 2026","Arrived so quickly and just in time!","5.0 de 5 estrellas","","0",
"RSX70R285QRD4","Amazon Customer","This is the only brand of litter I use for my cats. It's the only one that can effectively eliminate odors, especially helpful with multiple cats.","Revisado en los Estados Unidos el 26 de enero de 2026","Awesome litter","5.0 de 5 estrellas","","0",
"R337EIXCPLCS9J","jennet","I used this litter for my litter robot and I thought it would be good but a lot of the litter went down the disposable bin so I didn’t get much usage out of it however it did cover up the odor and does its job. I wouldn’t recommend this for a litter robot. I think it would be good for a regular litter box.","Revisado en los Estados Unidos el 26 de enero de 2026","Good for regular litter box","4.0 de 5 estrellas","","0",
"RFXY8I35VD1AK","Shirley Pinsent","The product was open and made my floor a mess got this product before this is the first time this happened.","Revisado en Canadá el 25 de enero de 2026","Arm&Hammer Kitty Litter","3.0 de 5 estrellas","","0",
"R387665SBT78JB","Clint Bordelon","GOOD PRICE","Revisado en los Estados Unidos el 22 de enero de 2026","GREAT ITEM, GREAT SHIPPER","5.0 de 5 estrellas","","0",
"R3EF4FOXANYTHT","Marni","Honestly, it isn’t clumping and stinks so badly :(","Revisado en los Estados Unidos el 20 de enero de 2026","Not satisfied","2.0 de 5 estrellas","","0",
"R1H8IOPU9FM9G4","I never give fake reviews.","This has the texture of sand with a very nice smell. It does a good job with clumping in smaller balls than the Fresh Scent brand I was using, so hopefully this will last longer. Though it does smell nice initially, it does not hold on to the smell for 14 days. I found the litter box had a bad smell by three days so I have to make sure to scoop the litter, no longer than three days. Two days would be better and one day would be best.","Revisado en los Estados Unidos el 18 de enero de 2026","Nice litter","5.0 de 5 estrellas","","0",
"R273DI0U3DWFVP","mike schwartz","Usually get the in store version but needed litter by next day this version didn’t cover odor as well will repurchase the store version","Revisado en los Estados Unidos el 18 de enero de 2026","Not for us","2.0 de 5 estrellas","","0",
"RB9L8Z7HP2ZXP","Cynthia Dudich","Best litter I have used. Cleans up easily,very little odors. Scoops easily","Revisado en los Estados Unidos el 17 de enero de 2026","Worth the money best litter I have used","5.0 de 5 estrellas","","0",
"R100VBK4HUC0JM","ASHALEY C BLAND","It does not work for 2 cats. We have a kitten and a 8 month old cat. It smells every time the robot cleans. Not good.","Revisado en los Estados Unidos el 16 de enero de 2026","Does not help with smell","1.0 de 5 estrellas","","0",
"R2K5GCQUSU61SQ","Megan","This is scented! Zero disclosure on the packaging. I had an allergic reaction to it when i opened the box. Throat swelling, eyes burning like I just got jalapeno juice in them. If people want scented, that's on them (though typically not good for your cats!) but if it is scented it absolutely needs a label!! I would not have purchased this!","Revisado en los Estados Unidos el 13 de enero de 2026","Allergic reaction","1.0 de 5 estrellas","","0",
"R2PHN4OJMELV7O","Sharon","Absolutely no litter box odour with this litter. For anyone with allergies to dust and scents, like me, this is honestly the best choice.","Revisado en Canadá el 12 de enero de 2026","Kills odours and does not trigger allergies.","5.0 de 5 estrellas","","0",
"R45RWCD62OYQG","Lizzy Blue","This is hands down the best clumping litter on the market. I tried just about everything out there, including other A&H and some of the more expensive litters, until I found this one. I travel full time with my cat in a 22’ trailer. In such a small space you can’t escape a bad odor. This is the only litter that really works. However, the box is a bit heavy, so I recently tried a couple of lightweight litters, including A&H Hardball. Never again. They were terrible. From now on I’ll deal with the weight and stick with a litter I know works.","Revisado en los Estados Unidos el 11 de enero de 2026","Never switching again","5.0 de 5 estrellas","","0",
"R221PG6DTFVSLW","Judit Hortobagyi","I had been purchasing Fresh Step for my cat for about 2 years, but I believe that they recently changed its formula because it doesn't block odor as powerfully as it did in the past. So I bought this product based on the 4.6 star reviews, but unfortunately, it is even worse than Fresh Step... It doesn't block odor at all, but it clumps, so I am giving it 2 stars.","Revisado en los Estados Unidos el 11 de enero de 2026","No odor control","2.0 de 5 estrellas","","0",
"R44D9CYPJW1RR","La","The ARM & Hammer Clump & Seal Platinum Cat Litter has become a staple in our home. What stands out immediately is how excellent the clumping is — truly one of the best we’ve used. Because it forms such solid, tight clumps, it works beautifully with our automatic litter box. The better the clumping, the smoother the machine runs, and this litter delivers every time.

When the box is cleaned regularly, the odor control is impressively low, keeping the space fresh and manageable. Like any litter, if it’s forgotten for a few days, the smell does creep in — but that’s more of a universal truth than a flaw of this brand. Same truth with the weight, par for the course.

It can get a little messy and slightly dusty, but honestly, that’s par for the course with most litters. The dust level here is mild enough that it doesn’t bother us or our cat, and the performance more than makes up for it.

What really seals the deal is the value. For the quantity you get, this is one of the best-priced litters out there, especially considering how well it clumps and how compatible it is with automatic systems. It’s absolutely worth the money, and we’ll keep buying it.

Highly recommend for anyone with an automatic litter box or anyone who wants strong clumping without breaking the bank.","Revisado en los Estados Unidos el 10 de enero de 2026","Reliable, Affordable, and Perfect for Automatic Litter Boxes!","4.0 de 5 estrellas","","0",
"R2CWI3JJEGY7EV","Kmart","I’m confused, the first order of this litter I received was dark in color and almost sandy… it seemed to work well so I ordered it again. Tell me why I added the second litter to what I had remaining of the first and it’s a completely different color and consistency?? This second batch I got was more similar to your typical clumping litter, light grey and rocky. I want to know what I’m getting when I buy a product, especially when it comes in an opaque box. The litter works like any other so I’ll go back to my inexpensive one where I know what I’m getting.","Revisado en los Estados Unidos el 10 de enero de 2026","Inconsistent","2.0 de 5 estrellas","https://m.media-amazon.com/images/I/81YrjQb22DL.jpg
https://m.media-amazon.com/images/I/81r6EbH+d7L.jpg","0",
"R1JH9P0L5ENLBT","Samantha D","On re order. Love this stuff, you wouldn't know I have a cat.","Revisado en Canadá el 9 de enero de 2026","Fresh smell","5.0 de 5 estrellas","","0",
"R2PRCYM6DFSQXQ","Brook","Will not be buying again it is extremely messy and does not contain the smell for 2 cars I could smell it within three days and that’s with cleaning it every single day.","Revisado en Canadá el 7 de enero de 2026","Not a good buy","1.0 de 5 estrellas","","0",
"R3UFE3KRXV2MPO","Matthew Duncan","The two 18lbs boxes I bought were so heavily perfumed that my cat went from litter box to box trying to one less fragarant to go in. My room also smelled heavily of the fragrance. After 2 days my cat and I couldn't take it any more and I dumped out all 36lbs. (I couldn't return the product because it had already been in a litter box.) I went out and bought a 38lbs box of the same brand and type from my local grocery store and no overwhelming fragrance. Won't buy this again online. I want to be able to smell that it isn't overwhelmingly scented.","Revisado en los Estados Unidos el 5 de enero de 2026","18lb box has overwhelming fragrance","1.0 de 5 estrellas","","0",
"R2EUHWUTQ4A5OO","Tree Jackson","This cat litter is truly the best i have used. It lasts long, and covers the smell. If I go a couple days without scooping, NO SMELL. The litter itself has a very light smell, kinda chemically. But at the end of the day, nobody walks into my apartment and knows I have a cat. It clumps great, hides the smell, not too dusty. It’s just a tad pricy, but it’s completely worth it!","Revisado en los Estados Unidos el 4 de enero de 2026","I SWEAR BY THIS CAT LITTER","5.0 de 5 estrellas","","0",
"R1NH0TE4Q8WRNM","Sharon Konopka","Use it all of the time. Smells great. No clumps","Revisado en los Estados Unidos el 3 de enero de 2026","Kitty litter","5.0 de 5 estrellas","","0",
"R362K1PLDKTUEO","Desi C.","works well with covering up the urine and poop smells.","Revisado en los Estados Unidos el 3 de enero de 2026","repeat buyer","5.0 de 5 estrellas","","0",
"R19M870YH2U2VM","Mark","BEST LITTER EVER -DONT BUY BLUE ONE it breaks up urine small bits
THIS NO NADA ZILCH---DUST

YUP DUST FREE TIGHT CLUMPS
SPOILED ONLY WANTS IT NOW LOL","Revisado en los Estados Unidos el 2 de enero de 2026","BEST DUSTFREE CAT FRIENDLY LITTER EVER","5.0 de 5 estrellas","","0",
"R3TR3JLYCWXQ6C","Kerry Ann Thompson","We switched to the 14 day litter when we needed to change over from Pretty Litter. This litter leaves a thick slimy film on the bottom of the litter box which is nearly impossible to clean. Their food bowls are one room away from the litter box room and we found the same slimy substance on the food mats. Not recommende.","Revisado en los Estados Unidos el 2 de enero de 2026","Do not purchase","1.0 de 5 estrellas","","0",
"R14V8HA1W79G72","Melody","Best litter on the market","Revisado en los Estados Unidos el 28 de diciembre de 2025","Best litter on the market","5.0 de 5 estrellas","","0",
"R5YZLDZHRSP6Y","rlgroll","I don’t think I would order this again. It is more expensive than what I normally buy. And, it clumps better than the Arm and Hammer.
I would use it again if my normal isn’t available.","Revisado en los Estados Unidos el 23 de diciembre de 2025","Doesnt clump well","2.0 de 5 estrellas","","0",
"R1FE3IM97UDY6P","Liz H","I've used this litter for a while but the last 3 boxes I've gotten don't clump at all. The litter seems finer than it was before. So I have to scrape it all off the sides and bottom of my litter robot and then activate the cleaning mode. Also, the price has been varying up and down around $4","Revisado en los Estados Unidos el 15 de diciembre de 2025","Last few boxes not clumping","1.0 de 5 estrellas","","0",
"R3WQRLUYNDBLJ","boud1","Fait la job. Bonne litière je l’adore","Revisado en Canadá el 14 de diciembre de 2025","Litière","5.0 de 5 estrellas","","0",
"R1IU0LR23UHTY4","designeclectic","We have two cats and have tried just about every litter out there. This one is the best and the one we keep coming back to. I have it on a subscription every month.","Revisado en los Estados Unidos el 13 de diciembre de 2025","Best litter we have tried","5.0 de 5 estrellas","","0",
"RY4A954TOJG5P","Deborah M.","Very nice litter I would recommend","Revisado en Canadá el 11 de diciembre de 2025","Very good litter","5.0 de 5 estrellas","","0",
"R1F0TZVSW5YQ8U","Debita","Best cat litter. Doesn't try to cover up the smell, literally controls the odor. Clumps and makes it easy to rake for disposal.","Revisado en los Estados Unidos el 11 de diciembre de 2025","Best cat litter","5.0 de 5 estrellas","","0",
"R3S8M2ZEEDB35S","Shoshannah Davis","I have turned several of my friends onto Arm and Hammer Clump and Seal Platinum Cat Litter and they are thrilled. No cat box smell, excellent absorbency, kitty loves it!","Revisado en los Estados Unidos el 8 de diciembre de 2025","Best Cat Litter on the Market!","5.0 de 5 estrellas","","0",
"R1NTQ7MVQEJBR6","Walker2025","Best litter I have ever bought. Keeps the smell down and super easy to clean kitten loved it.","Revisado en Canadá el 8 de diciembre de 2025","Best litter","5.0 de 5 estrellas","","0",
"R2Z0D4T4FK9493","Amazon Customer","Great product","Revisado en Canadá el 7 de diciembre de 2025","Good quality","5.0 de 5 estrellas","","0",
"R2L7WFW687CO7R","Sarah Boman","Do not buy the Clump and Seal that is not the platinum! It stinks worse. This one worked. I still prefer the slide option best, but this has been really good.","Revisado en los Estados Unidos el 5 de diciembre de 2025","Not all of these are the same. Some are not good. Stick with the platinums","5.0 de 5 estrellas","","0",
"RGWOD8HH01LZY","BIG CAM","This makes cleaning up after the cat so easy. She likes it as well.","Revisado en los Estados Unidos el 4 de diciembre de 2025","Greatest purchase","5.0 de 5 estrellas","","0",
"R36E5WR6CWFZZG","Mary Morrison","Works great!","Revisado en los Estados Unidos el 27 de noviembre de 2025","Awesome product","5.0 de 5 estrellas","","0",
"R27X553BJW5SMU","Chris G","Product is GREAT.
The A&H box it comes in is HORRIBLE.
It AGAIN arrived split on the bottom, glue failed, and litter leaked into outer box. Which then leaked all over the floor. Note, outer Amazon box is ok. Third time in 5 orders. Amazon, FTLOG, do not ship already broken product!","Revisado en los Estados Unidos el 26 de noviembre de 2025","Amazon, get it together","1.0 de 5 estrellas","","0",
"R156O3LNE5DV5E","Rain","Love this litter","Revisado en los Estados Unidos el 24 de noviembre de 2025","Litter","5.0 de 5 estrellas","","0",
"R1TSRIXANRGDXD","angela","Use this all the time","Revisado en Canadá el 24 de noviembre de 2025","No smell","5.0 de 5 estrellas","","0",
"RBF0497SQ6VGB","cassandra sicking","This works so great for my two kitties. So much better than the crystal litter .","Revisado en los Estados Unidos el 17 de noviembre de 2025","Amazing at helping with urine smell","5.0 de 5 estrellas","","0",
"R3M6D2D97CO70I","Taneisha","I found my cats didn't like this liter, and it wasn't as durable as other litters like tidy cats. Also this liter is very heavy.","Revisado en Canadá el 16 de noviembre de 2025","Heavy to carry, depends what your cat likes","2.0 de 5 estrellas","","0",
"R177RY7ADMYJPS","Lou Lou","My favorite cat litter. I have two cats. There is never in order in either litter box. No dust at all. I like the clumping action. Makes the litter box much easier to clean.","Revisado en los Estados Unidos el 16 de noviembre de 2025","The best cat litter. Clumping action makes it easier to clean. No dust no odor.","5.0 de 5 estrellas","","0",
"RKOOV7057ZQSD","Kiersten A.","This was the worst litter I have tried so far. I was using a 30 day odor control litter, but it had febreze added to it. I wanted to try a litter that I thought would be less toxic for my cat, & still clump well. It didn't even clump well, & it's very dusty plus tracks so badly. I have just 1 neutered Savannah hybrid kitty. I scoop the box twice daily, because I don't want to ever smell a dirty litter box in my apartment. Never once did I smell it with the other brand I used for a year. I cleaned the pan, & sanitized it before adding this litter. Within 2 days, it smelled like a urine factory throughout my whole apartment. I want to just dump it, & go back to my old litter but, since I have a XL litter box for my large breed cat, I cannot carry all this stinky litter down 3 flights of stairs. I will be returning the unopened box, I bought. I do not recommend.","Revisado en los Estados Unidos el 16 de noviembre de 2025","No odor control what so ever.","1.0 de 5 estrellas","","0",
"R3GA6IFM3NWMZ3","alex","The smell is strong, the clumping almost non existent. Really disappointed for the price","Revisado en Canadá el 13 de noviembre de 2025","Really disappointed","2.0 de 5 estrellas","","0",
"R2DK3OWT6EBEL9","Tracy Brannin","I really like this stuff never have to worry about odors","Revisado en los Estados Unidos el 11 de noviembre de 2025","I really like it and my cats like it","4.0 de 5 estrellas","","0",
"R31O8K56XQU5OD","KulongEnergy","This is my first time using the product, and it seems to be very good, odor-free and clumping easily. It is quite good for my cat litter robot. ...
The only minor problem is that the particles are a little too fine and tend to stick on my cat's paws and spread in the surrounding area when it comes out of the robot... Otherwise, it's a great product.","Revisado en Canadá el 10 de noviembre de 2025","Good product, suitable for cat litter robot.","4.0 de 5 estrellas","","0",
"R31F38JBKGBFMD","Diane Mullin","Works well.","Revisado en los Estados Unidos el 6 de noviembre de 2025","No complaints.","5.0 de 5 estrellas","","0",
"RVCYWT1YLI11G","Amazon Customer","Price is worth it! Clump and & seal makes clean up and litter change
so much easier. No fuss No muss No odor","Revisado en los Estados Unidos el 30 de octubre de 2025","easy to ise easy clean up","5.0 de 5 estrellas","","0",
"R1YXBN2E9FV4MW","tammy","The platinum is SO DUSTY!!! It’s horrible. Literally looks like there’s a ton of baking soda in this. May be good for “odor” but the dust is a HUGE NO for me!","Revisado en los Estados Unidos el 29 de octubre de 2025","PLATINUM REVIEW","1.0 de 5 estrellas","","0",
"R29HBPIZ0Z4N5P","Danielle Stueve","No odor control. Will be buying at the store from now on.","Revisado en los Estados Unidos el 23 de octubre de 2025","Odor control","1.0 de 5 estrellas","","0",
"R2QFSQFHVCAK21","lisa c","14 days, um no! But it’s pretty good control for about 6-7 days. It’s better than some of the others I’ve tried.","Revisado en los Estados Unidos el 22 de octubre de 2025","Odor control for 14? No, but it’s good for 7.","4.0 de 5 estrellas","","0",
"REQ2GB87ZQ4Q2","Cheryl Murphy","Good cat litter","Revisado en los Estados Unidos el 22 de octubre de 2025","Clumps good","5.0 de 5 estrellas","","0",
"R34O9IDWBYSPN4","Bevandlyla","Does not control odour the light weight product is much better","Revisado en Canadá el 21 de octubre de 2025","Does not control odour","1.0 de 5 estrellas","","0",
"R297FO9LVZOSBC","Gramms & Gramps144","This is the only litter that I buy for my cat. It does not have a cloud of dust and is easy to clean up. I will purchase it over and over.","Revisado en los Estados Unidos el 20 de octubre de 2025","Easy to handle and not cloud of dust","4.0 de 5 estrellas","","0",
"R33ICEI24JYWKC","Amazon Customer","This is the best litter. I have 3 cats. Always used Arm & Hammer, either Multi Cat or Double Duty. They work well, but this one beats them all. It’s perfect. The consistency is different. Never getting anything else!","Revisado en los Estados Unidos el 18 de octubre de 2025","Best cat litter","5.0 de 5 estrellas","","0",
"R2PMTOAXNM8BKD","Jessica","I love this. The price has went up recently but I subscribe and save a little. Keeps the odors away. I have 2 cats. The clumps are solid so it makes it easy to scoop. I use this weekly.","Revisado en los Estados Unidos el 12 de octubre de 2025","Excellent","5.0 de 5 estrellas","","0",
"RSJBYUHYC5TU5","keith bowles","It does not work as good as it said","Revisado en los Estados Unidos el 8 de octubre de 2025","To much busk and don’t last long","2.0 de 5 estrellas","","0",
"R18IBG8WG8HAOI","Amazon native","So much dust!! This is the worst cat litter - too heavy to dig for the kitty and the most dusty litter I've ever used.","Revisado en los Estados Unidos el 7 de octubre de 2025","NOT dust free","1.0 de 5 estrellas","","0",
"R2YJVDWR8PBF86","D.E. Sig","It stinks. You have to change it every day. I don’t like it at all.","Revisado en los Estados Unidos el 6 de octubre de 2025","Litter stinks","1.0 de 5 estrellas","","0",
"R2JTYKL9LHYS7B","Cranston","This litter actually smells worse than cat pee. It lasted 3 days before I had to get it out of the house.","Revisado en los Estados Unidos el 5 de octubre de 2025","Nope","1.0 de 5 estrellas","","0",
"R2670EV6I06ERY","Amazon Customer","This is.the best cat litter that I have ever used! All my life I have had cats, and have been through mountains of litter, but for me they have all been ineffective or so very dusty that my kitty room looked like someone had sprinkled clay dust ALL OVER the room,but this litter has exceeded my expectations!! And number one after she goes I can’t detect any odor at all, in fact I have to check to make sure that she does go! And last but not least NO DUST, what else can you ask from a cat litter?? I have found a keeper with this litter","Revisado en los Estados Unidos el 2 de octubre de 2025","A Keeper","5.0 de 5 estrellas","","0",
"R31XG311L2CAYV","Dean","Platinum is excellent. I have a visiting tuxedo several weeks a month. I wouldn’t use anything else.","Revisado en los Estados Unidos el 29 de septiembre de 2025","The cat’s meow!","5.0 de 5 estrellas","","0",
"R1C323OMGI2578","Katie","This is the best cat litter by far!! The only one we will use for our two cats. Keeps the smell away and works really well in our litter robot.","Revisado en los Estados Unidos el 25 de septiembre de 2025","Best litter there is!","5.0 de 5 estrellas","","0",
"R1SXB7G0I3WVZV","Kindle Customer","Its a great product.","Revisado en los Estados Unidos el 20 de septiembre de 2025","Great product","5.0 de 5 estrellas","","0",
"R1F2BJL87LWI3R","Agustina Torres Brousset","Un excelente producto , se lo recomiendo realmente cumple su función correctamente.","Revisado en los Estados Unidos el 19 de septiembre de 2025","Excelente","5.0 de 5 estrellas","","0",
"R1ZKP5AIT5N5OT","Chaos Karen","Cat litter is fine, but Amazon ships this heavy item in a very thin box","Revisado en los Estados Unidos el 19 de septiembre de 2025","Not boxed well by Amazon! Litter everywhere!","1.0 de 5 estrellas","","0",
"R69VO4E7XSHHP","Ms. C","I have one cat and I can go 14 days without a stitch with this litter. It is the best litter you can buy.","Revisado en los Estados Unidos el 15 de septiembre de 2025","I would buy this letter 100 times over","5.0 de 5 estrellas","","0",
"R3IK9IDT7NWZUM","Amazon Customer","Love this litter but the delivery is messy at best. They also decided to use tape to try to keep it from spilling litter but holy heck was that a mistake. There is litter everywhere not to mention what a pain getting the tape off was.","Revisado en los Estados Unidos el 13 de septiembre de 2025","Ugh.","2.0 de 5 estrellas","","0",
"RDTB4CEMSI752","SCOTT GOODYEAR","It is a great clumping litter I have 4 cats","Revisado en los Estados Unidos el 13 de septiembre de 2025","Clumps great","5.0 de 5 estrellas","","0",
"R1YHFWMU4GKY07","Angela Smith","This is the best litter. It clips great and controls smell even with 3 cats.","Revisado en los Estados Unidos el 11 de septiembre de 2025","Best Litter","5.0 de 5 estrellas","","0",
"R26MR420QIA82N","Diedre","Hands down the best litter on the market. No dust and clumps, perfect. I recently got an electric box and it works great with that also.","Revisado en los Estados Unidos el 11 de septiembre de 2025","Best litter","5.0 de 5 estrellas","","0",
"R323YRSRZYAZ1F","JB","This is one of the very best litters that I have ever used. It clumps super hard. It is easy to scoop. I have tried many brands over the years and this one, by far, it the best to scoop and remove from the litter box. I would highly recommend this litter.","Revisado en los Estados Unidos el 11 de septiembre de 2025","cat household approved","5.0 de 5 estrellas","","0",
"R93ON05VJNLP","Amazon Customer","The best litter ever . Easy scooping no dust good value for money spent. Last forever","Revisado en los Estados Unidos el 8 de septiembre de 2025","Best choice","5.0 de 5 estrellas","","0",
"R2PZC5OPN6DAVP","Pastor V","My kitties took quickly to this litter. They are indoor/outdoor kitties so they only occasionally use the litter box. This formula keeps odors at bay for a good 2 weeks with regular scooping.","Revisado en los Estados Unidos el 8 de septiembre de 2025","Keeps odors at bay","5.0 de 5 estrellas","","0",
