"id","profileName","text","date","title","rating","images","helpful","variant:"
"RRI9C6AT3Z8FE","Stefanía Pequeño","Disminuye los olores más o menos... Mi error fue que no leí que es NO AGLUTINANTE, por lo tanto la orina no se endurece y eso hace que el olor se quede y sea más fuerte.

No la recomiendo si tienen gatitos blancos o con patitas blancas ya que se les ensucian luego luego :( y por la orina que se queda, huelen feito.

En conclusión, a mí me sale mejor la que venden marca Aurrera que cuesta 80 pesos, lol.","Revisado en México el 2 de septiembre de 2022","No me gustó :(","1.0 de 5 estrellas","","0",
"R2J37E5BG9U1GN","V.","Cumple todo lo que promete, sirve muy bien para secar los deshechos y absobe muy bien la orina OJO, no la aglutina porque no es aglutinante, por lo que no quedan plastas en el arenero.","Revisado en México el 27 de agosto de 2022","Cumple totalmente lo que dice","5.0 de 5 estrellas","","0",
"R1VKASQ89RDP2Y","marco t valdos","Yo conocí esta arena no más de 6 meses a 99 el costal , la verdad es que a ese precio está bien, ahora es un robo el precio y hay mucho mejores opciones, en general la calidad es buena a secas pero no vale los 198 pesos , es mas las subieron a 135 y ya se me hacían caras","Revisado en México el 3 de agosto de 2022","Precio ridículamente excesivo","3.0 de 5 estrellas","","0",
"R1VV6WUCYFLGLM","Eder Emmanuel","Tenia a unos gatos que adopte y los tenía en un cuarto encerrados para que no convivieran con los otros mientras se les desparasita y ponen sus vacunas. La arena que anteriormente tenía olía mal muy mal. Y compré está arena tema del olor solucionado funciona bien. Lógico hay que darle limpieza al arenero y cambiarla regularmente ya que ellos son limpios y su arenero debe estar limpio... Muy feliz por poder quitar el mal olor y creo que es una arena funcional. Con buena relación calidad precio. Solo no olvidar que la arena no va a autolimpiarse y mantener con cambios regulares el arenero. Lo agradecera tu mascota y tú nariz.","Revisado en México el 1 de agosto de 2022","Buena calidad.","5.0 de 5 estrellas","","0",
"R2Z0OHUB8LIB4K","Claribel López Castro","No absorbe ni elimina los olores , no la recomiendo","Revisado en México el 24 de julio de 2022","Muy mala","1.0 de 5 estrellas","","0",
"R3BY2HVDX0NWWE","zayuri","Sale bueno","Revisado en México el 21 de julio de 2022","Lo compre por qué en el súper vuela y me urgía","5.0 de 5 estrellas","","0",
"RH55XYAQB7IXL","Jim Acosta","Ayuda mucho a absorber la orina de los gatos y casi no huele, fácil de limpiar si tiene una pala especial. Te dura un tiempo, tal vez una semana, es lo que tengas que cambiar la arena de nuevo","Revisado en México el 29 de junio de 2022","Simple de usar y reduce olores","5.0 de 5 estrellas","","0",
"RZ6PWDK3W75EC","santos alejandro","Excelente","Revisado en México el 11 de junio de 2022","Buen producto y de buena calidad","5.0 de 5 estrellas","","0",
"R1XROM4UDV2J8D","maryflor01","Sirve para en casos de emergencia de alguna fiesta que no requiera de tanto aroma pero en veces si se extrañaría algo de aroma igual así es el producto lo menciona así que xd no me quejo","Revisado en México el 19 de mayo de 2022","Emergencia","4.0 de 5 estrellas","","0",
"R345AJW90HUA6I","Rpp","llevo 6 meses y solo he pedido este producto dos veces. es el mejor. no huele. absorbe. las piedritas no son muy grandes, no es mi gato y esto es un gran producto. super super rendidor. hace el trabajo muy muy bien","Revisado en México el 16 de abril de 2022","odio a ese gato pero esto lo vale","5.0 de 5 estrellas","","0",
"R2DFAAXVAL0DZR","Araceli Garza","Es un producto que tiene excelente poder absorbente y que no se apelmaza o forma piedras, por lo tanto es muy facil de limpiar y mezclar para mantener más tiempo en el arenero.
Muy durable.","Revisado en México el 13 de abril de 2022","Excelente para la limpieza del arenero","5.0 de 5 estrellas","","0",
"R26BKFNF1BRFKO","Jazmín lopez","fue desperdicio de dinero, no me funcionó como decía, no aglutina y si es difícil de limpiar","Revisado en México el 6 de abril de 2022","no me gusto","1.0 de 5 estrellas","","0",
"RCB8GFIPJ9H1D","Nancy","Es la mejor arena que he usado en cuanto a contención de olores, lo único malo para mi es que las sustancias químicas que contiene matan toda vida. Alguna ves intente hacer composta con ella pero me fue imposible ya que mato todos los organismos del suelo.","Revisado en México el 6 de abril de 2022","Es la mejor arena que he usado","5.0 de 5 estrellas","","0",
"RO1F3VR13ZL8G","Tuyin A.","Los costalitos de arena no vienen sellados, si envueltos en plástico pero no cerrados de fábrica","Revisado en México el 26 de marzo de 2022","Producto abierto","5.0 de 5 estrellas","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","0",
"R2V4VDV1CBS66G","Celene Nino","Fácil de limpiar, aglutina y es más fácil el aseo","Revisado en México el 14 de marzo de 2022","No guarda olores","5.0 de 5 estrellas","","0",
"R26AX8YKBLXPJW","Analhi M.","Absorbe sin hacer grumos enormes, dura muchísimo.","Revisado en México el 5 de marzo de 2022","Excelente calidad","5.0 de 5 estrellas","","0",
"R2W711NCG10Z2K","Laura E","Esta arena la he estado comprando ya varias veces y en un principio funcionó excelente, yo compraba fresh step extreme y de ver el precio tan alto cambié a scoop away y no me gustó para nada, así que decidí probar con esta arena y quede encantada con esta arena hasta que mi última compra noto que ahora saca mucho polvo cuando limpio el arenero (lo que antes no pasaba) el olor es terrible a partir del 3er día de poner arena nueva, lo que antes tampoco pasaba. No sé por qué cambia la calidad del producto tan radical y eso me decepciona mucho. El envío es súper rápido.","Revisado en México el 3 de marzo de 2022","Cambia la calidad de arena en cada costal","4.0 de 5 estrellas","","0",
"R2XJK0SLSFHTJD","Cliente de Amazon","No me gustó. La popó si la contiene, sin embargo para la orina no la fija muy bien lo cual se hace complicado al momento de limpiar la arena. A comparación de otras marcas, esta no neutraliza muy bien los olores de la orina.","Revisado en México el 3 de marzo de 2022","No es buena","1.0 de 5 estrellas","","0",
"R3LT2DFW5XCU8W","Pilar Molina","Muy bueno. Absorbe perfectamente y no permite malos olores","Revisado en México el 25 de febrero de 2022","Excelente producto","5.0 de 5 estrellas","","0",
"RS97KD3KT3LY9","Manuel Oswaldo Mata Briones","Excelente producto de muy buena calidad 100% recomendado!!!""","Revisado en México el 19 de febrero de 2022","Excelente producto de muy buena calidad 100% recomendado!!!""","5.0 de 5 estrellas","","0",
"R12XEE29NSFEY3","RicardoYanezMX","El precio es muy accesible, la arena tiene buen aspecto y olor PERO no tiena absorción. No aglutina NADA, sin embargo, se comprende por el precio/relación","Revisado en México el 19 de febrero de 2022","Buen precio Nula absorción","4.0 de 5 estrellas","","0",
"R3TX0YJ0PYC67B","Sara Andrade","Si tengo un pedido recurrente en Amazon es por esta arena. Tengo 6 gatos, así que tengo que comprarme mis 14 kilos de arena para el mes. Aunque no es aglutinante, la orina de los gatos se absorbe perfectamente y no deja aroma, sino hasta que ya es hora de cambiar (yo diría que se nota el olor a partir de los 28 días).
A mis gatos les encanta esta arena. No les quedan manchadas las patas de tierra ni de desecho. También es muy fácil de recoger en caso de que se salga del arenero. En conclusión, es la mejor opción de arena que he comprado hasta la fecha.","Revisado en México el 19 de febrero de 2022","La mejor arena para gatos no aglutinante","5.0 de 5 estrellas","","0",
"R79A8CBAY11LN","Enrique Ferrer","Si quieren tirarla toda a la segunda limpiada, cómprenla. Es de peeeeeeesima calidad! Se hace lodo literal. Ni la de 90 pesos más chafa se hace así.","Revisado en México el 15 de febrero de 2022","Pésima pésima pésima calidad","1.0 de 5 estrellas","","0",
"R1E7GGQJSGI654","Letty","A mi gatita le encantó así que no hay mucho que decir! :)","Revisado en México el 7 de febrero de 2022","Muy bien","5.0 de 5 estrellas","","0",
"R21YFF7HQQVDDP","Jorge Jaime","La compro siempre por qué es de las mejores arenas para gato que he probado. Ni la Skoon se le acerca.","Revisado en México el 28 de enero de 2022","De las mejores arenas que he comprado","5.0 de 5 estrellas","","0",
"RACHEJMYJZOI7","Angie","En mi caso llegaron bien las bolsas pero en lo que limpie los areneros mis gatos las rompieron siempre e comprado de esta arena cuando no puedo ir a sams y todo bien solo revuelvo los 2 costales con una aglutinante de 6 kilos y si forma los terrones y tapa los olores y me es muy rendidora","Revisado en México el 27 de enero de 2022","Arena de calidad","5.0 de 5 estrellas","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","0",
"R1MW6FIT6PFZLU","JOG","Recomiendo esta arena para gatitos, es excelente.","Revisado en México el 20 de enero de 2022","Magnifica arena para mis gatitos","5.0 de 5 estrellas","","0",
"R1R04CV3GIOX02","Roberto R","Buena arena para gato. es básica y agrupa bien el deshecho. Mi gato no tiene inconveniente.","Revisado en México el 13 de enero de 2022","Sin olores y se agrupa bien.","5.0 de 5 estrellas","","0",
"R3D8HS5IKWZ288","Anabel P.","A mis gatas no les gustó. Casi no absorbe olores. Es súper gruesa. se desperdicia abstante y el precio no es competitivo. No la volvería a comprar.","Revisado en México el 28 de diciembre de 2021","No la recomiendo","3.0 de 5 estrellas","","0",
"R3U42GM8JQE7EO","Valeria Espinoza","Absorbe genial, neutraliza el olor y es fácil de limpiar, si es multicat.","Revisado en México el 22 de diciembre de 2021","De lo mejor en arena","5.0 de 5 estrellas","","0",
"R2O3K2NQPM79RA","Fernanda Thompson","Para no ser aglutinante es fácil de limpiar, no hace polvo y absorbe bien el líquido.","Revisado en México el 3 de diciembre de 2021","Disimula bien olores","5.0 de 5 estrellas","","0",
"R1APT81CG2AAC9","Fernanda bates","Ningún problema con la arena, todo muy bien","Revisado en México el 29 de noviembre de 2021","Muy bueno","5.0 de 5 estrellas","","0",
"RQ7GIFVY6P5NM","Leonidas","excelente precio, a pesar de no tener aroma aglutina muy bien
puedo preguntarle a mi gato y seguro estara satisfecho","Revisado en México el 28 de noviembre de 2021","precio y aglutinado","4.0 de 5 estrellas","","0",
"R691H7LJZ00WU","carmelo amador sanchez","Hemos usado diferentes marcas de arena para nuestro michi, sin duda el esta arena está en la última opción","Revisado en México el 22 de noviembre de 2021","No absorbe lo suficiente","3.0 de 5 estrellas","","0",
"R1C8OHPFZ7BN0G","Luis F A","Guarda pocos olores, a mis gatas no les costó trabajo el cambio, muy baja en polvo. Me gustó mas que la arena aglutinante","Revisado en México el 21 de noviembre de 2021","Funciona muy bien","5.0 de 5 estrellas","","0",
"R260MFZM40NYGD","Charles Ridley","No sé si la propia arena tenga algo especial, pero los gatos inmediatamente saben que tienen que hacer ahí, de hecho en cuanto puse la arena en el arenero, mi gato la estrenó. No es aglutinante pero a mí no me incomoda porque los deshechos líquidos se acaban secando y los sólidos solo son recogerlos y ya. Por último, esconde muy bien el olor","Revisado en México el 17 de noviembre de 2021","Cumple","5.0 de 5 estrellas","","0",
"R317JLLR4496HL","Nallely R","El producto está bien acordé con el precio, no me fije que era es más tipo piedra que arena lo cual a mi gato le desconcertó un poco pero creo que por lo mismo si absorbe más que la arena común","Revisado en México el 12 de noviembre de 2021","Bien para el precio","5.0 de 5 estrellas","","0",
"R1ZK8YHPCTLRDF","GRIS","Excelente en todo: precio, absorción de olores, y cantidad.","Revisado en México el 10 de noviembre de 2021","Excelente.","5.0 de 5 estrellas","","0",
"RSV4VSN75T30G","Citla","No me sirvió, con el paso de una semana comenzó a oler muy mal y los montículos de orina se desintegraban. Es mas barata que otras pero no me funcionó","Revisado en México el 10 de noviembre de 2021","No aglutina y huele mal","2.0 de 5 estrellas","","0",
"R1W4RWVU0Y4XF7","Alonso","Esta muy fea, se espolvorea toda la pipi y terminas tirando casi toda la arena, no la recomiendo","Revisado en México el 9 de noviembre de 2021","No aglomera la pipi y se bate todo","3.0 de 5 estrellas","","0",
"R1TLFUE5RJEYHP","Yolanda S.","Cumple con lo esperado, tengo 2gatas y funciona muy bien al precio correcto para mi.","Revisado en México el 27 de octubre de 2021","Es mi eleccion de siempre.","5.0 de 5 estrellas","","0",
"R64JVHU9MXAER","Daniel A.","El mejor en manejo de olores","Revisado en México el 27 de octubre de 2021","Nunca huele","5.0 de 5 estrellas","","0",
"RJXDVZAGVLW0H","diegovmd24","Por más de 14 años he comprado varias marcas de arena, definitivamente es la que mejores resultados me ha dado.","Revisado en México el 14 de octubre de 2021","La mejor arena que he usado","5.0 de 5 estrellas","","0",
"R12CTCOZ4Y2U01","miguel angel hernandez","Es una arena verdaderamente con bajo indice de polvo, sin embargo con aglutina la orina, por tanto, hay otras marcas con 99.9% libres de polvo que sí aglutinan la orina.","Revisado en México el 11 de octubre de 2021","excelente","5.0 de 5 estrellas","","0",
"RV7ADY269UW0C","Artemisa Bane","La mejor arena que mi gato ha utilizado en 9 años de existencia! No huele mal.","Revisado en México el 8 de octubre de 2021","La mejor!","5.0 de 5 estrellas","","0",
"RDWKQ8F99G3AW","Carolina Guerra","Controla muy bien el olor a diferencia de otras arenas, pero no es fácil de limpiar porque no aglomera, al intentar recoger se disuelve y se pierde mucha arena.","Revisado en México el 22 de septiembre de 2021","Controla el olor","2.0 de 5 estrellas","","0",
"R1HH9TZ5PI9BAV","Sofia","En la presentación de 1kg no, pero en relación calidad-precio por kilo, puedes encontrar otros productos con mejores características, como en el encapsulado de los desechos o el control del olor.","Revisado en México el 21 de septiembre de 2021","Relación precio calidad.","3.0 de 5 estrellas","","0",
"R3E8FAQ1CZ8SZN","Valentina","No me gusto por que no aglutina la orina entonces huele mal y es difícil de limpiar","Revisado en México el 15 de septiembre de 2021","No aglutina la orina","2.0 de 5 estrellas","","0",
"R1YM20LBHC9DVP","Zorayda cg","El. Producto es bueno pero abusan cobrando de mas, pedí 2 me cobraron 3","Revisado en México el 11 de septiembre de 2021","En mi última compra me mandaron 2 en diferente caja y me cobraron 3","5.0 de 5 estrellas","","0",
"R1HWHVXEJ6WJSB","Alejandra De Alba López","No aglutina líquidos muy bien, mucho polvo (perjudicial para el sistema respiratorio)","Revisado en México el 8 de septiembre de 2021","No muy aglutinante dificil de limpiar liquidos","4.0 de 5 estrellas","","0",
"R2ZBLSLD95UZ0G","Gabriela","Que le pasa a la gente calificándola mal porque ""no aglutina"" si el mismo empaque te dice que no lo hace. Aprendan a leer.

La compré por económica y porque rescaté una gata pequeña, le va bien la arena ya que no orina mucha cantidad, pero si hace mucha popis y le va de maravilla","Revisado en México el 29 de agosto de 2021","Es buena","5.0 de 5 estrellas","","0",
"R1PW9FOPY6CLP4","Selene","Muy evbimica pero no es tan buena calidad","Revisado en México el 22 de agosto de 2021","Tiene buen precio , pero la Pipi siento que no la encapsula bien","5.0 de 5 estrellas","","0",
"R1LIDRDSMDRS48","Ercilia Rosa Petzold Rodríguez","Muy buen producto","Revisado en México el 7 de agosto de 2021","Excelente","5.0 de 5 estrellas","","0",
"R3FN0APE2VQL6H","Gabriela Rodríguez","No es aglutinante lo que la vuelve difícil de limpiar. Ni siquiera cambia de color cuando está húmeda o algo que te indique que es hora de cambiarla.
Me quedo con la arena barata del supermercado.","Revisado en México el 5 de agosto de 2021","No es aglutinante","2.0 de 5 estrellas","","0",
"R3JFCYKKI3UDCV","Néstor Segura","Lo compré confiado de que al ser PURINA iba a ser de muy buena calidad, y me llevé una decepción, no absorbe lo suficiente y no compacta los líquidos","Revisado en México el 28 de julio de 2021","Esperaba más","2.0 de 5 estrellas","","0",
"R3K66JFZQ5PO7B","Laury","En lo personal, la arena ha sido un gran tema con mi gatito, habímos probado diferentes tipos de arena que venden en diferentes tiendas y todas dejaban mmucho que desear.

Compré esta arena a pesar de algunas reseñas que había leído y realmente a mi gatito y a mi nos sorprendió!!

Es la única que realmente ha funcionado para mi gatito, absorbe los olores que es un aspecto fundamental para mi ya que tengo su cajita adentro de casa, y lo mejor es que aglutina muy bien, en general la recomiendo totalmente!

Mi gatito la ama y no genera tanta arena regada afuera de la casa,

Si has dudado de este producto, dale una oportunidad, seguramente es la alternativa que has estado buscando!","Revisado en México el 27 de julio de 2021","Vale la pena su compra","5.0 de 5 estrellas","","0",
"R3GGN68A970HZP","Geremias","Para el precio estuvo bien pero no se aglutina la arena con la pipí del gato no lo absorbe con facilidad, pero si es cierto eso del control de olor por 24 horas 🐱😾🐈😹","Revisado en México el 9 de julio de 2021","Bueno para lo que es necesario para mi gato 🐱","3.0 de 5 estrellas","","0",
